Date,Open,High,Low,Close
2001-04-18,78.99,79.13,77.53,78.06
2001-04-19,78.07,79.12,77.28,78.11
2001-04-20,78.31,79.52,78.17,79.22
2001-04-23,78.64,79.35,78.18,78.29
2001-04-24,78.42,79.1,78.13,78.98
2001-04-25,79.23,79.57,78.64,78.87
2001-04-26,78.94,80.03,78.78,79.8
2001-04-27,79.95,80.78,79.6,80.38
2001-04-30,80.42,80.82,79.82,80.44
2001-05-01,80.4,80.64,79.25,79.71
2001-05-02,79.67,80.09,79.15,79.3
2001-05-03,79.38,79.6,78.74,79.18
2001-05-04,79.15,79.48,78.55,79.02
2001-05-07,79.13,79.5,78.44,78.56
2001-05-08,78.42,79.25,78.16,78.59
2001-05-09,78.69,79.54,78.63,79.4
2001-05-10,79.44,79.92,79.08,79.51
2001-05-11,79.34,79.86,78.55,79.04
2001-05-14,79.16,79.64,78.79,79.41
2001-05-15,79.37,79.97,79.17,79.86
2001-05-16,79.64,80.68,79.53,80.33
2001-05-17,80.06,80.44,79.55,79.79
2001-05-18,79.85,80.84,79.7,80.6
2001-05-21,80.59,80.65,79.73,79.84
2001-05-22,79.86,80.32,79.3,79.67
2001-05-23,79.63,79.63,76.95,77.3
2001-05-24,77.58,77.91,76.78,77.47
2001-05-25,77.81,78.38,77.38,78.06
2001-05-28,78.06,78.63,77.86,78.39
2001-05-29,78.56,78.97,77.44,78.04
2001-05-30,78.25,78.52,77.56,77.88
2001-05-31,78.03,78.4,76.49,77.41
2001-06-01,77.51,78,76.99,77.64
2001-06-04,77.82,78.36,77.39,77.64
2001-06-05,77.46,78.71,77.2,78.66
2001-06-06,78.51,79.31,78.48,78.89
2001-06-07,78.83,79.18,78.46,78.98
2001-06-08,79.03,79.52,78.82,79.45
2001-06-11,79.69,80.53,79.49,80.31
2001-06-12,80.23,80.39,79.58,79.82
2001-06-13,79.88,80.75,79.75,80.47
2001-06-14,80.39,80.72,79.57,79.82
2001-06-15,79.86,81.1,79.03,80.73
2001-06-18,80.68,81.05,80.01,80.38
2001-06-19,80.41,80.82,79.93,80.16
2001-06-20,80.19,81.02,79.76,80.71
2001-06-21,81,81.81,80.89,81.79
2001-06-22,81.78,81.91,81.04,81.74
2001-06-25,81.83,82.18,81.23,81.54
2001-06-26,81.61,81.94,81.14,81.67
2001-06-27,81.65,82.35,81.57,81.98
2001-06-28,82,82.58,81.44,81.9
2001-06-29,81.93,82.51,81.23,82.35
2001-07-02,82.31,82.65,81.89,82.14
2001-07-03,81.83,82.62,81.62,82.33
2001-07-04,82.47,82.9,82.24,82.38
2001-07-05,82.41,83.4,82.24,83.09
2001-07-06,82.96,83.43,82.39,82.74
2001-07-09,82.72,82.94,82.26,82.41
2001-07-10,82.37,82.96,82.25,82.53
2001-07-11,82.46,82.77,81.07,81.55
2001-07-12,81.44,81.71,80.8,81.11
2001-07-13,80.97,81.58,80.46,81.33
2001-07-16,81.26,81.66,80.89,81.58
2001-07-17,81.65,81.86,80.96,81.25
2001-07-18,81.21,81.83,80.36,80.69
2001-07-19,80.74,80.83,79.92,80.03
2001-07-20,80.01,80.37,79.44,79.72
2001-07-23,79.92,80.71,79.72,80.53
2001-07-24,80.55,80.97,80.22,80.59
2001-07-25,80.7,81.08,80.1,80.47
2001-07-26,80.44,80.98,80.09,80.7
2001-07-27,80.75,81.1,80.13,80.58
2001-07-30,80.54,81.96,80.39,81.85
2001-07-31,81.86,82.03,81.3,81.51
2001-08-01,81.38,81.68,80.96,81.12
2001-08-02,80.9,81.31,80.2,80.62
2001-08-03,80.72,81.08,80.31,80.88
2001-08-06,80.96,81.52,80.85,81.23
2001-08-07,81.16,81.38,80.39,80.48
2001-08-08,80.48,80.8,79.97,80.58
2001-08-09,80.52,80.83,78.88,79.12
2001-08-10,79.32,79.71,78.9,79.27
2001-08-13,79.33,79.72,78.94,79.63
2001-08-14,79.62,80.22,78.66,79.3
2001-08-15,79.27,79.79,77.57,78.23
2001-08-16,78.42,78.93,77.6,78.3
2001-08-17,78.07,78.68,77.75,77.93
2001-08-20,78,78.33,77.65,78.15
2001-08-21,78.19,78.33,77.13,77.24
2001-08-22,77.41,78.24,77.15,78.08
2001-08-23,78.06,78.36,77.55,77.83
2001-08-24,77.81,78.27,77.56,77.94
2001-08-27,78.23,78.25,77.67,77.79
2001-08-28,77.79,78.47,77.56,78.09
2001-08-29,77.94,78.21,77.07,77.76
2001-08-30,77.73,77.8,77.07,77.27
2001-08-31,77.29,77.44,76.42,76.57
2001-09-03,76.93,76.94,76.39,76.52
2001-09-04,76.51,77.3,75.97,76.46
2001-09-05,76.59,77.68,76.34,77.52
2001-09-06,77.86,78.16,77.38,77.65
2001-09-07,77.58,78,76.44,76.78
2001-09-10,76.72,77.56,76.29,77.41
2001-09-11,77.42,78.2,75.54,76.11
2001-09-12,76.39,76.98,75.86,76.56
2001-09-13,76.58,76.8,75.63,75.82
2001-09-14,75.87,76.24,74.54,74.9
2001-09-17,75.19,75.63,74.31,75.04
2001-09-18,75.08,75.35,74.46,74.56
2001-09-19,74.63,75.4,74.47,74.94
2001-09-20,74.91,75.09,73.67,73.94
2001-09-21,74.32,75.17,73.99,74.41
2001-09-24,74.36,75.03,73.94,74.91
2001-09-25,74.88,75.22,74.46,74.91
2001-09-26,74.87,75.21,74.35,74.9
2001-09-27,75.05,76.32,74.55,75.77
2001-09-28,75.83,75.95,75.08,75.68
2001-10-01,75.72,76.59,75.69,76.42
2001-10-02,76.47,77.25,76.26,77.03
2001-10-03,76.86,77.53,76.78,76.94
2001-10-04,76.88,77.13,76.62,76.76
2001-10-05,76.83,77.25,76.34,77.11
2001-10-08,76.78,76.97,76.56,76.72
2001-10-09,76.78,77.25,76.52,76.77
2001-10-10,76.86,77.19,76.38,76.79
2001-10-11,76.77,77.79,76.54,77.61
2001-10-12,77.63,77.94,77.04,77.31
2001-10-15,77.53,77.89,77.19,77.59
2001-10-16,77.54,78.21,77.1,77.5
2001-10-17,77.53,77.92,76.93,77.22
2001-10-18,77.29,77.38,76.47,76.72
2001-10-19,76.77,77.06,76.52,76.91
2001-10-22,77.1,77.86,76.8,77.62
2001-10-23,77.54,78.35,77.39,77.97
2001-10-24,77.96,78.29,77.61,78.11
2001-10-25,78.15,78.47,77.62,78.12
2001-10-26,78.09,78.36,77.6,77.84
2001-10-29,77.72,77.91,77.28,77.44
2001-10-30,77.43,77.63,77,77.27
2001-10-31,77.36,77.69,76.58,77.05
2001-11-01,77.04,77.11,76.11,76.46
2001-11-02,76.47,76.71,76.04,76.46
2001-11-05,76.5,76.82,76.25,76.43
2001-11-06,76.33,76.57,75.83,76.08
2001-11-07,76.08,76.29,75.54,75.64
2001-11-08,75.8,76.06,74.91,75.13
2001-11-09,75.18,75.5,74.84,75.08
2001-11-12,75.12,75.49,74.69,75.14
2001-11-13,75.23,76.35,75.14,76.32
2001-11-14,76.31,76.8,76.15,76.35
2001-11-15,76.46,77.23,76.28,77.14
2001-11-16,76.94,77.47,76.57,77.34
2001-11-19,77.43,78.08,77.26,77.58
2001-11-20,77.43,77.51,76.81,76.85
2001-11-21,76.97,77.39,76.59,76.92
2001-11-22,76.83,77.55,76.75,77.48
2001-11-23,77.55,77.96,77.26,77.69
2001-11-26,77.61,77.82,77.33,77.56
2001-11-27,77.7,78.24,77.33,77.75
2001-11-28,77.77,78.29,77.17,77.7
2001-11-30,78.48,79,77.81,78.5
2001-12-03,78.37,78.94,78.13,78.73
2001-12-04,78.77,79.19,78.37,79.05
2001-12-05,78.92,79.28,78.73,78.88
2001-12-06,78.69,79.5,78.48,79.23
2001-12-07,79.18,80,78.96,79.68
2001-12-10,79.82,80.27,79.49,79.85
2001-12-11,79.84,80.33,79.61,80.13
2001-12-12,80.05,80.89,79.79,80.42
2001-12-13,80.48,80.89,80.23,80.27
2001-12-14,80.36,81.99,80.36,81.53
2001-12-17,81.95,82.18,81.3,81.39
2001-12-18,81.45,82.03,81.03,81.18
2001-12-19,81.35,81.62,80.91,81.24
2001-12-20,81.4,81.86,81.03,81.42
2001-12-21,81.77,82.18,81.4,81.77
2001-12-24,81.75,82.06,80.6,81.45
2001-12-25,81.51,82.19,81.29,82.1
2001-12-26,82.15,82.19,81.46,81.7
2001-12-27,81.94,82.75,81.72,82.4
2001-12-28,82.47,82.94,81.83,82.35
2001-12-31,82.66,82.93,81.86,82.74
2002-01-02,82.88,83.05,82.14,82.69
2002-01-03,82.65,82.99,82.27,82.45
2002-01-04,82.32,82.58,81.78,82.03
2002-01-07,81.89,82.57,81.53,81.9
2002-01-08,82.38,83.29,82.13,83.07
2002-01-09,83.36,83.66,82.8,83.22
2002-01-10,83.17,83.28,82.32,82.97
2002-01-11,82.69,83.07,82.21,82.73
2002-01-14,82.58,82.83,82.38,82.78
2002-01-15,82.7,83.1,82.14,82.59
2002-01-16,82.68,83.1,82.09,82.46
2002-01-17,82.66,82.84,81.63,82.2
2002-01-18,82.23,82.6,81.94,82.11
2002-01-21,81.74,82.35,81.59,82.25
2002-01-22,82.49,83.71,82.45,83.2
2002-01-23,83.17,84.04,82.93,83.95
2002-01-24,84,84.27,83.59,84.09
2002-01-25,84.1,84.19,83.2,83.44
2002-01-28,83.68,84.37,82.59,83.47
2002-01-29,83.54,84.38,83.16,83.59
2002-01-30,83.75,84.28,82.98,83.71
2002-01-31,83.86,85.16,83.14,84.98
2002-02-01,84.83,84.88,83.48,83.63
2002-02-04,83.62,83.94,82.7,82.88
2002-02-05,82.78,84.07,82.53,83.85
2002-02-06,83.68,84.15,83.09,83.29
2002-02-07,83.25,83.95,82.93,83.56
2002-02-08,83.77,84.64,83.35,84.29
2002-02-11,84.45,84.95,83.36,83.75
2002-02-12,84.01,84.17,83.09,83.39
2002-02-13,83.27,83.98,82.83,83.84
2002-02-14,83.45,83.69,82.86,82.96
2002-02-15,83.03,83.87,82.96,83.44
2002-02-18,83.33,83.57,83.13,83.35
2002-02-19,83.32,84.42,83.2,84.07
2002-02-20,83.81,84.34,83.64,84.17
2002-02-21,84.25,84.74,83.82,84.41
2002-02-22,84.32,84.53,83.65,83.95
2002-02-25,83.91,84.08,83.41,83.61
2002-02-26,83.38,84.05,82.92,83.61
2002-02-27,83.64,84.04,83.37,83.47
2002-02-28,83.61,83.97,82.99,83.5
2002-03-01,83.29,84.07,83.05,83.73
2002-03-04,83.77,84.06,82.82,83.15
2002-03-05,83.11,83.49,82.67,83.26
2002-03-06,83.32,83.78,82.19,82.6
2002-03-07,82.73,82.98,79.98,80.35
2002-03-08,80.52,81.3,80.3,81.01
2002-03-11,80.97,81.66,80.51,81.15
2002-03-12,81.42,81.6,81.08,81.27
2002-03-13,81.45,81.78,80.74,81.23
2002-03-14,80.99,81.34,80.3,81.2
2002-03-15,81.27,81.75,80.86,81.54
2002-03-18,81.67,83.01,81.45,82.92
2002-03-19,82.69,83.81,82.49,83.26
2002-03-20,83.45,83.84,82.84,83.19
2002-03-21,83.3,83.8,83.01,83.65
2002-03-22,83.81,84.44,83.59,84.22
2002-03-25,84.11,84.63,83.69,84.22
2002-03-26,84.33,84.34,82.97,83.59
2002-03-27,83.5,83.76,82.88,83.19
2002-03-28,83.14,83.43,82.81,83.33
2002-03-29,83.61,83.67,82.84,83.22
2002-04-01,83.4,83.95,82.99,83.43
2002-04-02,83.44,83.94,83.07,83.72
2002-04-03,83.61,83.95,83.04,83.53
2002-04-04,83.53,83.75,82.53,83.03
2002-04-05,83.07,83.45,82.34,82.84
2002-04-08,82.91,82.98,82.17,82.48
2002-04-09,82.45,82.84,81.88,82.01
2002-04-10,81.72,82.25,81.66,82.13
2002-04-11,82.16,83.07,82.05,82.79
2002-04-12,82.78,83.42,82.65,83.15
2002-04-15,83.27,83.53,82.54,83.21
2002-04-16,83.22,83.69,82.42,82.94
2002-04-17,82.89,83.49,82.53,83.03
2002-04-18,83.05,83.17,82.27,82.49
2002-04-19,82.62,83.16,82.34,82.89
2002-04-22,82.98,83.24,82.32,82.72
2002-04-23,82.84,82.93,82.38,82.67
2002-04-24,82.74,83.31,82.23,82.67
2002-04-25,82.68,83.01,81.73,82.19
2002-04-26,82.19,82.57,81.57,81.87
2002-04-29,81.87,82.19,81.44,81.74
2002-04-30,81.79,82.19,81.35,81.98
2002-05-01,82.08,82.61,81.14,81.76
2002-05-02,81.6,82.17,81.21,81.84
2002-05-03,81.82,82.16,81.03,81.23
2002-05-06,81.21,81.59,80.9,81.1
2002-05-07,81.14,81.96,80.67,81.62
2002-05-08,81.76,82.43,81.34,82.02
2002-05-09,82.06,82.5,81.49,81.97
2002-05-10,82.09,82.57,81.41,81.8
2002-05-13,81.93,82.27,81.57,82.17
2002-05-14,82.19,82.84,81.76,82.47
2002-05-15,82.43,82.81,81.81,81.99
2002-05-16,82.04,82.76,81.8,82.54
2002-05-17,82.24,83.03,80.72,81.35
2002-05-20,81.54,81.97,80.96,81.31
2002-05-21,81.45,81.65,80.47,80.72
2002-05-22,80.82,81.54,80.26,80.98
2002-05-23,81.12,81.75,80.61,81.47
2002-05-24,81.39,81.76,80.83,81.34
2002-05-28,81.22,81.58,80.92,81.33
2002-05-29,81.28,81.61,80.94,81.09
2002-05-30,80.97,81.17,79.89,80.33
2002-05-31,80.32,81.59,80.2,81.33
2002-06-03,81.02,81.55,80.33,80.95
2002-06-04,81,81.5,80.55,81.01
2002-06-05,81.11,81.51,80.6,81.24
2002-06-06,81.04,81.72,80.88,81
2002-06-07,80.95,81.51,80.91,81.14
2002-06-10,81.23,81.5,80.69,80.99
2002-06-11,81.03,81.87,80.79,81.51
2002-06-12,81.53,82.02,81.39,81.88
2002-06-13,81.8,81.99,81.06,81.12
2002-06-14,81.26,81.3,79.9,80.36
2002-06-17,80.42,80.5,79.98,80.37
2002-06-18,80.37,80.95,80.29,80.5
2002-06-19,80.4,80.9,80.02,80.38
2002-06-20,80.49,81.34,79.99,80.75
2002-06-21,80.89,81.6,79.03,79.93
2002-06-24,79.99,81.01,79.47,79.98
2002-06-25,79.95,80.49,79.63,80.09
2002-06-26,79.94,80.48,78.27,79
2002-06-27,79.05,79.69,78.53,79.06
2002-06-28,79.15,79.9,77.82,78.78
2002-07-01,78.97,79.4,78.54,79.03
2002-07-02,79,79.67,78.28,78.61
2002-07-03,78.61,78.97,78.03,78.31
2002-07-04,78.27,78.82,78.09,78.57
2002-07-05,78.55,79.25,78.12,79.01
2002-07-08,78.81,79.23,77.64,77.87
2002-07-09,77.9,78.7,77.17,78.08
2002-07-10,77.95,78.28,77.09,77.41
2002-07-11,77.4,77.59,76.4,76.74
2002-07-12,76.87,77.01,75.99,76.22
2002-07-15,76.21,76.4,75.15,75.62
2002-07-16,75.55,75.94,75.04,75.29
2002-07-17,75.47,75.96,74.89,75.51
2002-07-18,75.66,75.89,75.47,75.54
2002-07-19,75.53,76.09,74.89,75.02
2002-07-22,75.15,75.61,74.01,74.31
2002-07-23,74.45,75.37,73.32,74.22
2002-07-24,74.25,75.38,72.8,74.83
2002-07-25,74.54,74.83,73.81,74.12
2002-07-26,74.3,75.86,73.25,74.88
2002-07-29,74.92,76.47,74.67,76.25
2002-07-30,76.12,76.79,75.68,76.35
2002-07-31,76.44,76.66,75.29,75.68
2002-08-01,75.55,76.09,74.77,74.99
2002-08-02,74.92,75.32,74.61,75.01
2002-08-05,74.93,75.73,74.25,74.91
2002-08-06,74.93,76.58,74.49,76.27
2002-08-07,76.36,76.84,75.5,76.25
2002-08-08,76.1,77.12,75.78,76.54
2002-08-09,76.66,77.21,75.91,76.27
2002-08-12,76.23,76.56,75.37,75.65
2002-08-13,75.55,76.33,75.31,75.93
2002-08-14,75.5,75.89,74.19,75.05
2002-08-15,74.95,75.67,74.72,75.15
2002-08-16,75.36,75.67,74.97,75.48
2002-08-19,75.98,76.19,75.18,75.32
2002-08-20,75.36,76.15,75.26,75.82
2002-08-21,75.85,76.28,75.02,76.17
2002-08-22,76.22,77.3,76.03,76.86
2002-08-23,76.84,77.36,76.47,76.81
2002-08-26,76.8,77.11,76.52,76.99
2002-08-27,77.02,77.35,75.81,76.04
2002-08-28,76.11,76.46,75.66,76.13
2002-08-29,76.2,76.55,75.24,75.86
2002-08-30,75.78,76.33,75.51,75.97
2002-09-02,76,76.38,75.63,75.9
2002-09-03,75.77,76.16,75.07,75.37
2002-09-04,75.46,76.21,74.61,75.34
2002-09-05,75.31,75.64,74.64,75.22
2002-09-06,75.28,76.19,75,76.01
2002-09-09,76.04,76.51,75.54,76.03
2002-09-10,76.05,76.87,75.27,76.27
2002-09-11,76.21,76.82,75.73,76.18
2002-09-12,76.13,76.5,75.42,75.66
2002-09-13,75.73,77.28,75.27,77.08
2002-09-16,77.14,77.62,76.88,77.32
2002-09-17,77.36,78.26,76.98,77.19
2002-09-18,77.14,77.92,76.58,77.03
2002-09-19,76.99,77.64,76.61,77.06
2002-09-20,77.29,78.66,77.13,78.48
2002-09-23,78.46,79,77.56,78.42
2002-09-24,78.39,78.43,77.36,77.74
2002-09-25,77.77,78.16,76.83,77.7
2002-09-26,77.67,78.18,77.13,77.47
2002-09-27,77.55,78.15,77.43,77.75
2002-09-30,77.79,77.99,76.3,76.75
2002-10-01,76.96,77.76,76.57,77.49
2002-10-02,77.55,78,77.19,77.36
2002-10-03,77.25,77.54,76.95,77.03
2002-10-04,76.98,77.7,76.7,77.4
2002-10-07,77.36,78.26,77.16,77.89
2002-10-08,77.93,78.47,77.64,77.78
2002-10-09,77.73,78.05,77.07,77.17
2002-10-10,77.1,77.86,77,77.8
2002-10-11,77.74,78.49,77.57,78.17
2002-10-14,78.19,78.53,77.96,78.38
2002-10-15,78.36,78.97,78.2,78.59
2002-10-16,78.65,79.01,78.01,78.58
2002-10-17,78.67,79.66,78.29,79.53
2002-10-18,79.78,80.07,79.39,79.75
2002-10-21,79.71,80.37,79.08,79.9
2002-10-22,79.85,80.28,79.49,79.79
2002-10-23,79.8,80.03,78.94,79.55
2002-10-24,79.58,80.04,79.09,79.53
2002-10-25,79.52,79.72,78.81,79.3
2002-10-28,79.39,80.3,78.8,79.31
2002-10-29,79.35,79.58,78.12,78.79
2002-10-30,78.6,78.88,78.17,78.55
2002-10-31,78.42,78.93,78.05,78.59
2002-11-01,78.49,79.02,77.92,78.39
2002-11-04,78.49,78.93,78.35,78.61
2002-11-05,78.55,78.7,77.99,78.25
2002-11-06,78.4,78.93,78.02,78.47
2002-11-07,78.38,78.64,77.77,77.84
2002-11-08,77.91,78.07,76.37,76.53
2002-11-11,76.73,76.84,75.83,76.16
2002-11-12,76.23,76.52,75.58,75.79
2002-11-13,75.82,76.48,75.62,76.26
2002-11-14,76.26,76.7,75.86,76.49
2002-11-15,76.59,76.89,75.9,76.06
2002-11-18,76.05,76.8,75.66,76.12
2002-11-19,76.07,77.36,75.97,77.16
2002-11-20,77.31,77.58,76.96,77.37
2002-11-21,77.38,77.97,76.86,77.75
2002-11-22,77.84,77.98,77.39,77.82
2002-11-25,78.08,78.32,77.2,77.62
2002-11-26,77.68,77.85,77.14,77.18
2002-11-27,77.14,77.86,76.9,77.79
2002-11-28,77.75,77.91,77.44,77.72
2002-11-29,77.71,78.53,77.6,78.3
2002-12-02,78.68,80.31,78.53,80.03
2002-12-03,79.89,80.34,79.62,80
2002-12-04,79.87,80.35,79.57,79.85
2002-12-05,79.84,80.63,79.75,79.95
2002-12-06,79.82,80.56,78.56,78.93
2002-12-09,78.75,79.25,78.27,78.94
2002-12-10,78.96,79.51,78.76,79.31
2002-12-11,79.47,79.84,78.92,79.45
2002-12-12,79.58,79.83,78.67,78.95
2002-12-13,78.76,79.13,77.13,77.23
2002-12-16,77.36,77.97,77.03,77.7
2002-12-17,77.8,78.5,77.06,78.31
2002-12-18,78.52,78.72,77.72,77.97
2002-12-19,77.76,78.43,77.45,77.6
2002-12-20,77.75,78.18,77.39,77.64
2002-12-23,77.59,78.04,77.18,77.64
2002-12-24,77.6,77.88,77.33,77.77
2002-12-25,77.74,77.88,77.69,77.75
2002-12-26,77.63,77.74,76.99,76.99
2002-12-27,76.79,77.05,76.26,76.46
2002-12-30,76.47,76.63,74.93,75.17
2002-12-31,75.22,75.59,74.94,75.52
2003-01-01,75.61,75.63,75.41,75.44
2003-01-02,75.44,76.64,75.25,76.61
2003-01-03,76.62,76.85,76.19,76.56
2003-01-06,76.64,76.9,75.83,76.43
2003-01-07,76.49,77.47,76.31,77.05
2003-01-08,76.96,77.22,75.92,76.28
2003-01-09,76.19,77.09,76.14,76.92
2003-01-10,77.02,77.68,76.7,77.18
2003-01-13,77.18,77.56,76.89,77.17
2003-01-14,77.21,77.49,76.23,76.69
2003-01-15,76.65,77.18,76.33,76.91
2003-01-16,76.96,77.21,76.48,76.79
2003-01-17,76.82,77.25,76.48,76.67
2003-01-20,76.86,77.21,76.7,76.86
2003-01-21,77.02,77.79,76.75,77.1
2003-01-22,77.09,77.47,76.95,77.29
2003-01-23,77.38,78.03,76.85,77.42
2003-01-24,77.47,77.82,77.08,77.54
2003-01-27,77.65,78.57,77,77.59
2003-01-28,77.63,78.05,77.04,77.68
2003-01-29,77.58,78.11,77.13,77.88
2003-01-30,77.98,78.6,77.32,77.88
2003-01-31,77.9,78.98,77.53,78.82
2003-02-03,78.97,79.74,78.68,79.27
2003-02-04,79.33,79.58,78.75,79.06
2003-02-05,79.08,79.54,78.26,78.93
2003-02-06,79.08,79.3,78.4,79.02
2003-02-07,78.94,79.35,78.5,79.1
2003-02-10,79.2,79.76,78.58,79.25
2003-02-11,79.16,79.65,78.93,79.1
2003-02-12,79.26,79.6,78.83,79.28
2003-02-13,79.14,79.95,78.53,79.5
2003-02-14,79.28,79.75,78.87,79
2003-02-17,79.18,79.42,78.69,79.02
2003-02-18,79.02,79.38,77.92,78.42
2003-02-19,78.41,78.83,78.2,78.5
2003-02-20,78.63,79.16,78.1,78.59
2003-02-21,78.6,79.08,78.43,78.9
2003-02-24,78.88,79.74,78.28,79.08
2003-02-25,79.13,79.4,78.29,78.54
2003-02-26,78.51,78.81,78.2,78.38
2003-02-27,78.45,79.06,78.09,78.72
2003-02-28,78.83,79.76,78.64,79.62
2003-03-03,79.73,79.81,78.75,79.22
2003-03-04,79.25,80.08,78.9,79.75
2003-03-05,79.63,80.09,79.31,79.83
2003-03-06,79.9,80.13,79.46,79.84
2003-03-07,79.77,80.44,78.98,79.84
2003-03-10,79.85,80.03,79.35,79.81
2003-03-11,79.96,80.41,79.1,79.58
2003-03-12,79.57,79.94,79,79.5
2003-03-13,79.61,80.36,79.18,79.95
2003-03-14,79.78,80.58,79.24,80.23
2003-03-17,80.09,80.94,79.16,80.09
2003-03-18,80.06,80.92,79.63,80.64
2003-03-19,80.47,81.86,79.88,81.26
2003-03-20,80.94,81.56,80.46,81.2
2003-03-21,81.24,82.41,80.34,81.29
2003-03-24,81.44,82.03,80.66,81.62
2003-03-25,81.51,81.9,80.58,81.42
2003-03-26,81.26,82.06,81.08,81.69
2003-03-27,81.8,82.16,81.37,81.98
2003-03-28,82.06,82.37,81.09,81.42
2003-03-31,81.5,81.99,79.95,80.36
2003-04-01,80.43,80.91,79.93,80.21
2003-04-02,79.97,81.21,79.56,80.88
2003-04-03,80.92,81.53,80.15,81.01
2003-04-04,80.89,81.7,80.52,81.46
2003-04-07,81.48,81.94,80.23,81.06
2003-04-08,81.12,81.94,80.64,81.63
2003-04-09,81.62,82.38,81.32,81.92
2003-04-10,81.92,82.81,81.26,82.3
2003-04-11,82.28,83.35,81.85,82.88
2003-04-14,82.89,83.24,82.23,82.73
2003-04-15,82.73,83.45,82.33,83.02
2003-04-16,83,83.4,81.81,82.13
2003-04-17,82.13,82.67,81.68,82.43
2003-04-18,82.43,82.87,82.3,82.58
2003-04-21,82.47,83.29,82.06,82.86
2003-04-22,82.91,83.56,81.97,82.85
2003-04-23,82.84,83.5,82.37,82.87
2003-04-24,82.87,83.12,81.56,82.44
2003-04-25,82.39,83.83,82.01,83.08
2003-04-28,83.09,83.48,82.52,83.22
2003-04-29,83.22,83.78,82.28,83.05
2003-04-30,83.08,83.91,82.16,83.14
2003-05-01,83.14,84.03,82.54,83.53
2003-05-02,83.53,84.26,83.08,83.86
2003-05-05,83.9,84.58,83.29,83.98
2003-05-06,83.98,85.4,82.97,84.33
