Date,Open,High,Low,Close
2001-09-05,51.476,52.148,51.476,52.148
2001-09-06,52.179,52.652,52.179,52.57
2001-09-07,52.208,52.329,52.194,52.194
2001-09-10,51.953,52.111,51.838,52.111
2001-09-11,52.049,52.049,51.618,51.618
2001-09-12,50.767,50.989,50.767,50.901
2001-09-13,50.895,50.895,50.224,50.224
2001-09-14,50.277,50.277,49.602,49.621
2001-09-17,49.189,49.189,48.299,48.299
2001-09-18,48.331,48.331,48.254,48.295
2001-09-19,48.103,48.415,48.103,48.415
2001-09-20,48.288,48.288,47.787,47.843
2001-09-21,47.905,47.905,47.109,47.109
2001-09-24,46.73,47.369,46.682,47.235
2001-09-25,47.329,47.822,47.329,47.822
2001-09-26,47.749,47.943,47.603,47.603
2001-09-27,47.556,48.003,47.459,48.003
2001-09-28,47.898,48.527,47.898,48.527
2001-10-01,48.433,48.871,48.376,48.871
2001-10-02,48.62,48.933,48.62,48.933
2001-10-03,48.648,49.42,48.648,49.215
2001-10-04,49.005,49.33,49.005,49.113
2001-10-05,49.325,49.898,49.325,49.87
2001-10-08,49.745,49.927,49.714,49.927
2001-10-09,49.823,49.881,49.516,49.516
2001-10-10,49.523,49.656,49.523,49.654
2001-10-11,49.645,50.207,49.645,50.207
2001-10-12,50.394,50.394,50.152,50.153
2001-10-15,50.923,50.924,50.72,50.924
2001-10-16,50.624,50.898,50.624,50.688
2001-10-17,50.863,50.927,50.565,50.565
2001-10-18,50.619,50.619,50.252,50.303
2001-10-19,50.383,50.447,50.246,50.447
2001-10-22,50.661,51.107,50.661,51.107
2001-10-23,51.183,51.22,51.18,51.18
2001-10-24,51.165,51.317,51.165,51.317
2001-10-25,51.442,51.442,50.741,50.741
2001-10-26,50.593,50.674,50.568,50.568
2001-10-29,50.267,50.562,50.213,50.48
2001-10-30,50.486,50.675,50.374,50.374
2001-10-31,50.456,50.456,50.225,50.269
2001-11-01,50.279,50.767,50.279,50.637
2001-11-02,50.77,50.77,50.318,50.502
2001-11-05,50.377,50.63,50.377,50.63
2001-11-06,50.647,50.883,50.592,50.845
2001-11-07,50.888,50.888,50.636,50.636
2001-11-08,50.831,50.831,50.414,50.434
2001-11-09,50.464,50.464,50.227,50.412
2001-11-12,50.793,50.855,50.721,50.855
2001-11-13,50.927,51.276,50.927,51.276
2001-11-14,51.309,51.444,51.028,51.028
2001-11-15,50.946,51.046,50.946,51.042
2001-11-16,51.027,51.074,50.846,51.004
2001-11-19,51.15,51.283,51.15,51.283
2001-11-20,51.127,51.127,50.859,50.859
2001-11-21,50.855,50.855,50.511,50.511
2001-11-22,50.451,50.739,50.451,50.739
2001-11-23,50.915,50.989,50.869,50.936
2001-11-26,51.051,51.209,51.051,51.209
2001-11-27,51.258,51.417,51.258,51.349
2001-11-28,51.35,51.35,50.962,50.962
2001-11-30,51.228,51.396,51.149,51.396
2001-12-03,51.388,51.388,51.312,51.312
2001-12-04,51.178,51.193,51.148,51.193
2001-12-05,51.159,51.519,51.159,51.519
2001-12-06,51.442,51.908,51.442,51.908
2001-12-07,51.979,52.018,51.923,51.923
2001-12-10,52.091,52.307,52.091,52.211
2001-12-11,52.571,52.571,52.471,52.476
2001-12-12,52.528,52.92,52.528,52.92
2001-12-13,52.895,52.93,52.766,52.766
2001-12-14,52.712,53.224,52.712,53.146
2001-12-17,53.452,53.452,53.02,53.02
2001-12-18,53.142,53.376,53.142,53.215
2001-12-19,53.231,53.231,53.021,53.021
2001-12-20,53.117,53.14,52.89,52.89
2001-12-21,53.038,53.915,53.038,53.915
2001-12-24,53.667,54.025,53.667,54.025
2001-12-25,54.063,54.494,54.012,54.494
2001-12-26,54.25,54.29,54.219,54.29
2001-12-27,54.221,54.595,54.221,54.595
2001-12-28,54.465,54.465,54.359,54.37
2001-12-31,54.491,54.799,54.433,54.799
2002-01-02,54.764,55.794,54.764,55.794
2002-01-03,55.613,56.076,55.613,55.871
2002-01-04,55.89,56.181,55.825,56.181
2002-01-07,56.056,56.149,55.936,55.936
2002-01-08,56.215,57.143,56.215,57.143
2002-01-09,57.074,57.074,56.942,56.987
2002-01-10,56.801,56.801,56.4,56.4
2002-01-11,56.195,56.195,55.91,55.91
2002-01-14,55.628,55.734,55.628,55.734
2002-01-15,55.564,55.586,55.443,55.443
2002-01-16,55.478,55.478,55.268,55.405
2002-01-17,55.429,55.77,55.38,55.77
2002-01-18,55.876,56.096,55.876,56.063
2002-01-21,56.08,56.836,56.08,56.836
2002-01-22,57.029,57.534,57.029,57.416
2002-01-23,57.373,57.519,57.365,57.37
2002-01-24,57.333,57.544,57.164,57.544
2002-01-25,57.556,57.556,56.953,56.953
2002-01-28,57.17,57.17,56.398,56.398
2002-01-29,56.405,56.405,56.022,56.022
2002-01-30,55.806,55.806,55.235,55.235
2002-01-31,55.239,56.1,55.239,56.1
2002-02-01,55.948,55.948,55.512,55.512
2002-02-04,55.579,55.579,55.301,55.301
2002-02-05,55.243,55.752,55.243,55.742
2002-02-06,55.582,55.797,55.582,55.68
2002-02-07,55.617,55.669,55.559,55.669
2002-02-08,55.865,56.24,55.865,56.212
2002-02-11,56.436,56.436,55.929,55.929
2002-02-12,56.098,56.098,55.354,55.354
2002-02-13,55.262,55.678,55.231,55.678
2002-02-14,55.339,55.718,55.339,55.659
2002-02-15,55.57,55.995,55.57,55.995
2002-02-18,55.945,56.029,55.912,56.029
2002-02-19,55.912,56.245,55.912,56.245
2002-02-20,56.033,56.188,56.033,56.188
2002-02-21,56.058,56.121,55.94,56.102
2002-02-22,56.108,56.108,55.97,55.97
2002-02-25,55.875,55.927,55.742,55.742
2002-02-26,55.819,56.156,55.819,56.156
2002-02-27,56.05,56.399,56.05,56.287
2002-02-28,56.276,56.305,56.241,56.241
2002-03-01,56.235,56.469,56.232,56.469
2002-03-04,56.885,56.885,56.191,56.191
2002-03-05,56.149,56.22,56.106,56.125
2002-03-06,56.125,56.125,55.94,55.94
2002-03-07,55.998,55.998,54.655,54.743
2002-03-08,54.929,55.318,54.888,55.318
2002-03-11,54.945,55.036,54.777,54.876
2002-03-12,55.023,55.298,55.023,55.298
2002-03-13,55.37,55.543,55.365,55.543
2002-03-14,55.344,55.65,55.29,55.65
2002-03-15,55.794,56.361,55.76,56.361
2002-03-18,56.383,57.163,56.383,57.163
2002-03-19,56.956,57.211,56.956,57.025
2002-03-20,57.224,58.098,57.206,57.777
2002-03-21,57.733,58.035,57.733,57.87
2002-03-22,57.892,58.167,57.892,58.122
2002-03-25,58.129,58.385,58.129,58.326
2002-03-26,58.281,58.281,57.874,57.94
2002-03-27,57.793,57.795,57.724,57.744
2002-03-28,57.699,58.436,57.699,58.436
2002-03-29,58.592,58.592,58.271,58.462
2002-04-01,58.589,58.939,58.589,58.88
2002-04-02,58.802,58.875,58.802,58.875
2002-04-03,58.625,58.625,58.27,58.403
2002-04-04,58.249,58.249,58.13,58.221
2002-04-05,58.325,58.325,57.549,57.549
2002-04-08,57.416,57.416,56.935,56.983
2002-04-09,57.219,57.22,56.953,56.953
2002-04-10,56.966,57.147,56.966,57.147
2002-04-11,57.435,58.193,57.435,58.193
2002-04-12,58.338,58.407,58.314,58.386
2002-04-15,58.109,58.109,57.863,57.863
2002-04-16,57.855,57.868,57.692,57.723
2002-04-17,57.773,58.25,57.773,58.158
2002-04-18,58.145,58.145,57.914,57.974
2002-04-19,58.182,58.277,58.182,58.277
2002-04-22,58.253,58.253,57.977,57.983
2002-04-23,58.244,58.244,57.951,57.975
2002-04-24,57.858,58.138,57.858,58.138
2002-04-25,58.099,58.099,57.784,57.784
2002-04-26,57.66,57.707,57.521,57.521
2002-04-29,57.565,57.565,57.181,57.301
2002-04-30,57.26,57.486,57.252,57.486
2002-05-01,57.49,57.49,57.13,57.17
2002-05-02,57.088,57.088,56.891,56.891
2002-05-03,56.882,56.927,56.827,56.927
2002-05-06,56.948,56.981,56.922,56.951
2002-05-07,56.939,57.407,56.939,57.319
2002-05-08,57.401,57.754,57.401,57.641
2002-05-09,57.74,57.938,57.701,57.938
2002-05-10,57.878,57.974,57.753,57.753
2002-05-13,57.674,58.162,57.674,58.162
2002-05-14,58.135,58.521,58.135,58.491
2002-05-15,58.705,58.705,58.542,58.542
2002-05-16,58.565,59.038,58.565,59.038
2002-05-17,58.764,58.764,58.29,58.389
2002-05-20,58.367,58.535,58.367,58.524
2002-05-21,58.516,58.516,57.922,57.996
2002-05-22,57.86,58.834,57.86,58.834
2002-05-23,58.754,59.028,58.682,58.977
2002-05-24,58.416,58.832,58.304,58.627
2002-05-28,59.301,59.301,59.143,59.143
2002-05-29,59.108,59.385,59.108,59.38
2002-05-30,59.113,59.113,58.505,58.505
2002-05-31,58.912,59.672,58.912,59.672
2002-06-03,59.593,60.057,59.593,60.034
2002-06-04,60.235,60.811,60.235,60.665
2002-06-05,60.736,60.854,60.463,60.854
2002-06-06,60.993,61.02,60.797,60.89
2002-06-07,60.885,60.984,60.636,60.636
2002-06-10,60.534,60.828,60.534,60.828
2002-06-11,60.62,61.13,60.62,61.13
2002-06-12,61.159,61.684,61.159,61.684
2002-06-13,61.906,61.906,60.853,60.853
2002-06-14,60.929,60.929,60.043,60.043
2002-06-17,60.109,60.109,59.938,60.078
2002-06-18,59.979,60.653,59.979,60.52
2002-06-19,60.494,60.494,60.294,60.294
2002-06-20,60.338,60.695,60.338,60.651
2002-06-21,60.747,60.781,60.045,60.17
2002-06-24,60.361,60.666,59.532,59.659
2002-06-25,59.879,59.921,59.462,59.752
2002-06-26,59.967,59.967,58.254,58.254
2002-06-27,58.597,58.606,58.406,58.406
2002-06-28,58.709,58.709,58.197,58.205
2002-07-01,58.129,58.408,58.129,58.408
2002-07-02,58.379,58.623,58.379,58.47
2002-07-03,58.711,58.711,58.566,58.566
2002-07-04,58.3,58.353,58.082,58.132
2002-07-05,57.932,58.469,57.932,58.388
2002-07-08,58.152,58.178,58.147,58.178
2002-07-09,58.106,58.185,58.013,58.013
2002-07-10,58.03,58.03,57.313,57.313
2002-07-11,56.664,56.664,56.482,56.482
2002-07-12,56.573,56.835,56.226,56.563
2002-07-15,56.769,56.769,56.39,56.39
2002-07-16,56.314,56.417,56.093,56.093
2002-07-17,56.362,56.362,55.839,55.839
2002-07-18,56.205,56.349,56.187,56.187
2002-07-19,56.21,56.449,56.186,56.449
2002-07-22,56.588,56.588,55.646,55.646
2002-07-23,55.547,55.673,55.479,55.479
2002-07-24,55.561,55.561,54.356,54.981
2002-07-25,54.658,54.773,54.133,54.133
2002-07-26,54.426,54.953,54.378,54.953
2002-07-29,55.338,56.091,55.334,56.091
2002-07-30,55.999,56.244,55.999,56.151
2002-07-31,56.316,56.316,55.817,55.817
2002-08-01,55.558,55.558,55.279,55.308
2002-08-02,54.929,55.383,54.929,55.109
2002-08-05,55.035,55.088,54.588,54.632
2002-08-06,54.474,54.5,54.31,54.5
2002-08-07,54.712,54.712,54.249,54.697
2002-08-08,54.602,54.985,54.602,54.985
2002-08-09,55.073,55.073,54.927,54.975
2002-08-12,54.688,55.125,54.688,55.125
2002-08-13,55.096,55.179,54.66,54.66
2002-08-14,53.917,54.089,53.772,54.089
2002-08-15,54.077,54.634,54.077,54.568
2002-08-16,54.724,55.018,54.656,55.018
2002-08-19,55.211,55.288,55.19,55.19
2002-08-20,55.282,55.693,55.282,55.679
2002-08-21,55.743,55.743,54.969,55.209
2002-08-22,55.417,55.781,55.417,55.781
2002-08-23,55.928,55.936,55.687,55.687
2002-08-26,55.744,55.998,55.744,55.998
2002-08-27,56.157,56.157,55.829,55.881
2002-08-28,55.872,55.872,55.544,55.637
2002-08-29,55.717,55.717,55.335,55.384
2002-08-30,55.378,55.492,55.378,55.486
2002-09-02,55.418,55.515,55.386,55.515
2002-09-03,55.41,55.41,54.612,54.612
2002-09-04,54.512,54.93,54.512,54.93
2002-09-05,54.814,55.013,54.812,55.013
2002-09-06,54.987,55.679,54.987,55.679
2002-09-09,55.612,55.8,55.612,55.8
2002-09-10,55.717,56.283,55.717,56.283
2002-09-11,56.11,56.667,56.11,56.667
2002-09-12,56.711,57.023,56.711,57.023
2002-09-13,56.974,57.701,56.803,57.701
2002-09-16,57.453,57.513,57.42,57.512
2002-09-17,57.623,57.647,57.241,57.241
2002-09-18,57.203,57.253,57.194,57.231
2002-09-19,57.163,57.539,57.163,57.485
2002-09-20,57.423,58.079,57.423,58.028
2002-09-23,57.882,58.12,57.882,58.12
2002-09-24,57.936,57.967,57.887,57.967
2002-09-25,58.005,58.005,57.619,57.82
2002-09-26,57.926,57.926,57.251,57.251
2002-09-27,57.359,57.686,57.359,57.657
2002-09-30,57.548,57.548,57.047,57.139
2002-10-01,57.222,58.042,57.222,58.042
2002-10-02,58.101,58.336,58.064,58.064
2002-10-03,58.006,58.512,58.006,58.453
2002-10-04,58.406,59.044,58.406,59.044
2002-10-07,58.89,59.962,58.89,59.962
2002-10-08,60.1,60.1,59.733,59.733
2002-10-09,59.614,59.614,59.214,59.214
2002-10-10,59.079,59.306,59.025,59.306
2002-10-11,59.048,59.65,59.048,59.65
2002-10-14,59.607,59.607,59.378,59.393
2002-10-15,59.397,59.677,59.397,59.677
2002-10-16,59.687,59.723,59.615,59.682
2002-10-17,59.741,60.05,59.741,60.05
2002-10-18,60.099,60.342,60.099,60.342
2002-10-21,60.245,60.432,60.22,60.432
2002-10-22,60.399,60.475,60.399,60.407
2002-10-23,60.446,60.446,60.129,60.255
2002-10-24,60.256,60.392,60.256,60.392
2002-10-25,60.445,60.445,60.253,60.43
2002-10-28,60.523,60.739,60.401,60.401
2002-10-29,60.408,60.408,59.816,59.816
2002-10-30,59.644,59.644,59.222,59.222
2002-10-31,59.37,59.511,59.313,59.511
2002-11-01,59.467,60.003,59.467,60.003
2002-11-04,60.158,60.671,60.024,60.581
2002-11-05,60.652,60.652,60.331,60.331
2002-11-06,60.271,60.668,60.271,60.668
2002-11-07,60.621,60.621,60.448,60.448
2002-11-08,60.52,60.52,59.414,59.414
2002-11-11,59.385,59.385,59.133,59.142
2002-11-12,58.998,59.102,58.902,58.937
2002-11-13,58.924,59.758,58.924,59.758
2002-11-14,59.68,60.169,59.68,60.169
2002-11-15,60.376,60.376,60.196,60.201
2002-11-18,59.945,60.13,59.945,60.076
2002-11-19,59.992,60.712,59.992,60.712
2002-11-20,60.654,61.114,60.554,61.114
2002-11-21,61.169,61.625,61.135,61.625
2002-11-22,61.657,61.818,61.619,61.818
2002-11-25,61.785,61.785,61.016,61.016
2002-11-26,60.867,60.867,60.324,60.324
2002-11-27,60.199,60.528,60.097,60.374
2002-11-28,60.347,60.552,60.194,60.397
2002-11-29,60.529,60.986,60.529,60.961
2002-12-02,61.311,61.972,61.311,61.962
2002-12-03,62.2,62.2,62,62
2002-12-04,61.849,62.492,61.849,62.492
2002-12-05,62.606,62.85,62.606,62.638
2002-12-06,62.734,62.77,61.896,62.102
2002-12-09,61.983,62.179,61.74,62.179
2002-12-10,62.201,62.273,62.056,62.056
2002-12-11,62.124,62.21,62.018,62.21
2002-12-12,62.291,62.563,62.266,62.447
2002-12-13,62.307,62.494,61.973,61.973
2002-12-16,62.144,62.456,62.071,62.456
2002-12-17,62.487,62.882,62.454,62.882
2002-12-18,62.776,62.776,62.319,62.319
2002-12-19,62.13,62.336,62.13,62.252
2002-12-20,62.31,62.405,62.108,62.214
2002-12-23,62.122,62.144,62.084,62.144
2002-12-24,62.077,62.26,62.077,62.26
2002-12-25,62.252,62.321,62.25,62.254
2002-12-26,62.182,62.269,62.159,62.159
2002-12-27,62.245,62.391,62.119,62.391
2002-12-30,62.467,62.467,62.253,62.343
2002-12-31,62.496,62.496,62.141,62.288
2003-01-01,62.358,62.358,62.225,62.225
2003-01-02,62.229,62.834,62.229,62.834
2003-01-03,62.775,63.315,62.775,63.315
2003-01-06,63.146,63.506,63.146,63.506
2003-01-07,63.534,63.91,63.534,63.841
2003-01-08,63.801,63.801,63.431,63.479
2003-01-09,63.452,63.605,63.4,63.4
2003-01-10,63.724,64.235,63.724,64.235
2003-01-13,64.159,64.412,64.159,64.404
2003-01-14,64.488,64.488,63.639,63.639
2003-01-15,63.92,63.92,63.406,63.733
2003-01-16,63.976,64.227,63.976,64.227
2003-01-17,64.538,65.08,64.538,65.08
2003-01-20,65.083,65.373,65.004,65.237
2003-01-21,65.354,65.354,64.5,64.5
2003-01-22,64.708,64.766,64.071,64.165
2003-01-23,64.295,64.678,64.295,64.678
2003-01-24,65.023,65.055,64.639,64.757
2003-01-27,64.699,65.285,64.699,65.067
2003-01-28,64.859,64.895,64.757,64.895
2003-01-29,64.778,64.976,64.686,64.976
2003-01-30,64.921,65.132,64.882,65.132
2003-01-31,65.1,65.369,65.062,65.369
2003-02-03,65.128,65.449,65.128,65.449
2003-02-04,65.654,65.865,65.562,65.865
2003-02-05,65.862,65.88,65.768,65.808
2003-02-06,65.881,65.926,65.751,65.926
2003-02-07,65.8,66.059,65.8,66.059
2003-02-10,66.302,66.764,66.302,66.764
2003-02-11,66.478,66.7,66.478,66.674
2003-02-12,66.768,66.768,66.592,66.592
2003-02-13,66.566,66.825,66.566,66.825
2003-02-14,66.88,66.88,66.463,66.501
2003-02-17,66.619,66.619,66.165,66.165
2003-02-18,66.06,66.06,65.463,65.463
2003-02-19,65.533,65.773,65.533,65.773
2003-02-20,65.819,66.097,65.819,66.097
2003-02-21,66.156,66.285,66.156,66.263
2003-02-24,66.096,66.714,66.096,66.714
2003-02-25,66.75,66.75,66.193,66.193
2003-02-26,66.309,66.315,66.209,66.233
2003-02-27,66.344,66.344,66.166,66.173
2003-02-28,66.194,66.229,65.762,66.125
2003-03-03,66.096,66.207,65.893,66.207
2003-03-04,65.991,66.209,65.991,66.126
2003-03-05,66.071,66.619,66.071,66.619
2003-03-06,66.457,66.474,66.299,66.299
2003-03-07,66.376,66.376,65.92,65.92
2003-03-10,65.91,65.91,65.4,65.4
2003-03-11,65.509,65.532,64.907,64.98
2003-03-12,64.889,65.06,64.296,64.411
2003-03-13,64.156,64.889,64.156,64.889
2003-03-14,64.862,65.262,64.862,65.249
2003-03-17,65.086,65.422,65.086,65.139
2003-03-18,65.103,65.272,64.83,65.232
2003-03-19,65.12,66.074,65.12,66.074
2003-03-20,66.162,66.6,66.162,66.6
2003-03-21,66.506,66.844,66.506,66.749
2003-03-24,66.948,66.948,66.621,66.665
2003-03-25,66.757,66.757,66.196,66.196
2003-03-26,66.092,66.092,65.741,65.741
2003-03-27,65.561,66.07,65.561,66.07
2003-03-28,65.958,66.067,65.853,66.009
2003-03-31,66.095,66.184,65.423,65.442
2003-04-01,65.521,65.554,65.459,65.465
2003-04-02,65.481,65.607,65.452,65.607
2003-04-03,65.586,65.586,65.271,65.494
2003-04-04,65.308,65.316,64.745,64.745
2003-04-07,64.684,65.002,64.332,64.764
2003-04-08,64.856,65.307,64.604,65.2
2003-04-09,65.364,65.757,65.364,65.757
2003-04-10,65.757,65.757,65.352,65.474
2003-04-11,65.458,65.674,65.458,65.674
2003-04-14,65.859,65.859,65.768,65.844
2003-04-15,65.844,66.515,65.844,66.473
2003-04-16,66.457,66.628,66.457,66.628
2003-04-17,66.639,66.639,66.292,66.576
2003-04-18,66.57,66.644,66.508,66.644
2003-04-21,66.533,66.98,66.533,66.857
2003-04-22,67.142,67.282,67.067,67.282
2003-04-23,67.282,67.282,66.435,66.435
2003-04-24,66.435,66.561,66.435,66.561
2003-04-25,66.545,66.683,66.476,66.646
2003-04-28,66.508,66.897,66.508,66.883
2003-04-29,66.878,66.925,66.864,66.92
2003-04-30,66.953,66.953,66.618,66.755
2003-05-01,66.743,66.749,66.586,66.749
2003-05-02,66.749,67.091,66.749,67.091
