Date,Open,High,Low,Close
2001-10-16,74.21,74.436,73.998,74.168
2001-10-17,74.215,74.546,73.827,73.994
2001-10-18,73.927,74.191,73.703,74.083
2001-10-19,73.963,74.04,73.603,73.727
2001-10-22,73.852,74.082,73.507,73.844
2001-10-23,73.735,73.985,73.551,73.82
2001-10-24,73.857,74.191,73.781,74.131
2001-10-25,74.243,74.56,73.988,74.341
2001-10-26,74.324,74.521,74.013,74.274
2001-10-29,74.165,74.925,74.132,74.872
2001-10-30,74.882,75.325,74.828,75.072
2001-10-31,75.281,75.281,74.852,74.884
2001-11-01,74.817,75.238,74.708,74.799
2001-11-02,74.852,74.879,74.436,74.599
2001-11-05,74.47,74.471,74.083,74.272
2001-11-06,74.164,74.21,73.654,73.654
2001-11-07,73.637,74.388,73.483,73.943
2001-11-08,74.026,74.214,72.911,73.235
2001-11-09,73.213,73.49,72.931,73.467
2001-11-12,73.427,73.77,73.329,73.587
2001-11-13,73.519,73.581,72.742,72.846
2001-11-14,72.743,73.192,72.719,73.072
2001-11-15,73.227,73.635,73.16,73.584
2001-11-16,73.681,74.206,73.534,74.176
2001-11-19,74.163,74.353,73.913,74.246
2001-11-20,74.362,74.533,74.264,74.341
2001-11-21,74.381,74.594,74.052,74.487
2001-11-22,74.29,74.751,74.228,74.606
2001-11-23,74.659,74.778,74.459,74.573
2001-11-26,74.615,74.733,74.48,74.578
2001-11-27,74.695,74.934,74.326,74.817
2001-11-28,74.644,75.282,74.592,74.767
2001-11-30,74.763,75.247,74.562,75.197
2001-12-03,75.129,75.325,74.779,75.016
2001-12-04,74.935,75.167,74.759,75.16
2001-12-05,75.072,75.275,74.609,74.863
2001-12-06,74.643,75.757,74.574,75.667
2001-12-07,75.532,75.808,75.31,75.643
2001-12-10,75.753,75.95,75.398,75.789
2001-12-11,75.765,76.291,75.663,76.262
2001-12-12,76.114,77.02,76.031,76.72
2001-12-13,76.788,77.113,76.257,76.257
2001-12-14,76.418,78.265,76.407,78.072
2001-12-17,78.451,78.603,78.016,78.065
2001-12-18,78.195,78.63,77.95,78.203
2001-12-19,78.074,78.379,77.702,78.144
2001-12-20,78.142,78.895,78.056,78.863
2001-12-21,79.233,79.529,78.132,78.377
2001-12-24,78.481,78.546,76.498,76.6
2001-12-25,76.882,77.596,76.68,77.449
2001-12-26,77.452,77.747,77.176,77.366
2001-12-27,77.67,78.52,77.628,78.364
2001-12-28,78.52,78.575,77.753,78.226
2001-12-31,78.454,79.44,78.247,79.278
2002-01-02,79.315,80.692,79.265,80.306
2002-01-03,80.311,80.416,79.709,79.85
2002-01-04,79.715,79.868,79.214,79.216
2002-01-07,79.189,79.58,79.131,79.477
2002-01-08,79.736,80.454,79.736,80.044
2002-01-09,80.383,80.583,79.689,80.013
2002-01-10,80.246,80.246,79.484,79.84
2002-01-11,79.534,79.842,79.322,79.842
2002-01-14,79.751,79.797,79.491,79.725
2002-01-15,79.484,79.545,78.517,78.528
2002-01-16,78.854,79.54,78.684,79.512
2002-01-17,79.715,79.766,79.127,79.39
2002-01-18,79.635,79.907,79.426,79.769
2002-01-21,79.623,79.852,79.545,79.814
2002-01-22,80.097,80.806,80.061,80.59
2002-01-23,80.55,80.882,80.264,80.472
2002-01-24,80.617,80.63,80.052,80.378
2002-01-25,80.58,80.592,78.637,78.862
2002-01-28,79.148,79.148,77.837,78.237
2002-01-29,78.162,78.578,77.726,78.459
2002-01-30,78.579,78.579,77.7,77.766
2002-01-31,77.885,78.366,77.629,78.366
2002-02-01,78.354,78.391,77.495,77.549
2002-02-04,77.745,77.976,77.562,77.964
2002-02-05,77.796,79.203,77.747,78.88
2002-02-06,78.676,79.112,78.391,78.817
2002-02-07,78.737,79.125,78.583,79.125
2002-02-08,79.193,79.87,78.986,79.699
2002-02-11,79.715,79.84,79.092,79.092
2002-02-12,79.419,79.643,78.557,78.685
2002-02-13,78.673,78.943,78.189,78.444
2002-02-14,78.062,78.145,77.45,77.807
2002-02-15,77.893,78.392,77.893,78.146
2002-02-18,78.071,78.204,77.965,78.122
2002-02-19,78.019,79.217,78.019,79.167
2002-02-20,78.974,79.194,78.597,78.653
2002-02-21,78.696,79.177,78.417,78.946
2002-02-22,78.954,79.433,78.783,79.314
2002-02-25,79.295,79.33,78.773,78.829
2002-02-26,78.818,79.131,78.652,78.793
2002-02-27,78.688,79.043,78.621,78.756
2002-02-28,78.8,78.8,78.303,78.776
2002-03-01,78.536,78.748,78.013,78.101
2002-03-04,78.112,78.112,77.194,77.823
2002-03-05,77.776,78.071,77.417,78.05
2002-03-06,78.05,78.064,77.579,77.665
2002-03-07,77.804,77.804,75.867,76.241
2002-03-08,76.314,76.652,76.061,76.206
2002-03-11,76.142,76.797,76.142,76.447
2002-03-12,76.598,76.882,76.531,76.882
2002-03-13,76.93,77.374,76.808,77.374
2002-03-14,77.162,78.124,76.943,78.031
2002-03-15,78.195,78.217,77.802,77.931
2002-03-18,77.936,79.213,77.913,79.186
2002-03-19,78.986,79.704,78.865,79.532
2002-03-20,79.603,79.661,79.026,79.465
2002-03-21,79.477,79.802,79.307,79.635
2002-03-22,79.732,80.098,79.53,79.732
2002-03-25,79.583,80.126,79.583,80.124
2002-03-26,80.158,80.158,79.341,79.759
2002-03-27,79.585,79.62,78.934,79.066
2002-03-28,78.943,79.075,78.64,78.772
2002-03-29,79.085,79.108,78.705,78.902
2002-04-01,79.118,80.406,79.07,80.286
2002-04-02,80.181,80.365,79.94,80.189
2002-04-03,80.086,80.115,79.673,80.029
2002-04-04,80.013,80.215,79.347,79.437
2002-04-05,79.46,79.482,78.974,79.07
2002-04-08,79.091,79.119,78.36,78.474
2002-04-09,78.524,78.716,78.361,78.583
2002-04-10,78.349,78.415,78.178,78.365
2002-04-11,78.404,79.408,78.404,79.258
2002-04-12,79.159,79.517,79.062,79.213
2002-04-15,79.27,79.469,78.79,79.124
2002-04-16,79.094,79.214,78.592,78.828
2002-04-17,78.813,79.119,78.745,79.103
2002-04-18,79.221,79.284,78.554,78.932
2002-04-19,78.977,79.243,78.853,79.227
2002-04-22,79.243,79.299,78.462,78.686
2002-04-23,78.756,78.902,78.409,78.877
2002-04-24,78.856,79.023,78.677,78.923
2002-04-25,78.899,78.995,78.585,78.972
2002-04-26,78.951,79.092,78.511,78.67
2002-04-29,78.677,79.12,78.475,79.112
2002-04-30,79.073,79.543,78.859,79.482
2002-05-01,79.515,79.659,79.302,79.525
2002-05-02,79.353,79.658,79.025,79.455
2002-05-03,79.43,80.035,79.264,80.017
2002-05-06,79.953,80.178,79.837,80.173
2002-05-07,80.202,80.529,79.995,80.492
2002-05-08,80.52,80.528,79.896,80.077
2002-05-09,80.084,80.328,79.937,80.298
2002-05-10,80.374,80.76,80.146,80.146
2002-05-13,80.112,80.259,79.864,80.057
2002-05-14,80.087,80.2,79.6,79.641
2002-05-15,79.587,79.885,79.308,79.853
2002-05-16,80.04,80.337,79.789,80.233
2002-05-17,80.155,80.2,79.302,79.614
2002-05-20,79.816,79.965,79.379,79.495
2002-05-21,79.495,79.495,78.579,78.625
2002-05-22,78.65,79.525,78.315,79.072
2002-05-23,79.284,79.417,78.912,79.184
2002-05-24,79.186,79.186,78.675,78.759
2002-05-28,78.961,79.141,78.749,79.112
2002-05-29,79.082,79.376,78.82,79.376
2002-05-30,79.237,79.338,78.726,78.98
2002-05-31,78.909,79.736,78.901,79.147
2002-06-03,79.132,79.18,78.748,79.034
2002-06-04,79.206,79.75,79.138,79.293
2002-06-05,79.318,79.581,79.17,79.525
2002-06-06,79.278,79.827,79.278,79.709
2002-06-07,79.676,80.173,79.656,79.833
2002-06-10,79.901,80.129,79.754,79.984
2002-06-11,79.979,80.567,79.773,80.567
2002-06-12,80.531,80.737,80.324,80.331
2002-06-13,80.248,80.442,79.765,79.795
2002-06-14,80.01,80.014,79.502,79.62
2002-06-17,79.66,79.66,79.301,79.53
2002-06-18,79.553,80.216,79.475,80.15
2002-06-19,80.179,80.594,80.14,80.579
2002-06-20,80.719,81.07,80.599,81.07
2002-06-21,81.1,81.174,79.941,80.328
2002-06-24,80.4,80.981,80.181,80.484
2002-06-25,80.41,80.955,80.249,80.955
2002-06-26,80.845,81.358,80.144,80.229
2002-06-27,80.244,80.646,79.996,80.308
2002-06-28,80.384,80.776,80.084,80.758
2002-07-01,80.882,80.962,80.601,80.757
2002-07-02,80.837,80.908,80.251,80.574
2002-07-03,80.606,80.756,80.167,80.34
2002-07-04,80.306,80.546,79.999,80.381
2002-07-05,80.167,80.213,79.688,79.879
2002-07-08,79.761,80.019,79.455,79.685
2002-07-09,79.99,79.992,79.425,79.634
2002-07-10,79.645,79.681,78.99,79.115
2002-07-11,78.714,79.031,78.551,78.886
2002-07-12,78.789,78.894,78.516,78.834
2002-07-15,78.82,79.816,78.593,79.552
2002-07-16,79.548,79.985,79.502,79.948
2002-07-17,79.993,80.146,79.865,79.924
2002-07-18,80.311,80.532,80.311,80.415
2002-07-19,80.501,80.662,80.186,80.344
2002-07-22,80.365,80.788,80.296,80.556
2002-07-23,80.729,80.736,79.745,79.923
2002-07-24,80.046,80.153,79.613,80.079
2002-07-25,79.999,80.899,79.95,80.899
2002-07-26,80.916,81.415,80.823,81.105
2002-07-29,80.914,81.212,80.469,80.533
2002-07-30,80.553,81.43,80.45,81.126
2002-07-31,81.273,81.273,80.486,80.695
2002-08-01,80.639,81.122,80.387,81.085
2002-08-02,80.968,81.238,80.867,80.911
2002-08-05,80.858,80.89,80.447,80.767
2002-08-06,80.708,80.783,80.009,80.156
2002-08-07,80.246,80.465,80.045,80.36
2002-08-08,80.339,80.483,79.758,79.994
2002-08-09,79.98,80.592,79.795,79.862
2002-08-12,79.727,80.148,79.437,79.684
2002-08-13,79.66,79.902,79.364,79.852
2002-08-14,79.63,79.727,78.448,78.448
2002-08-15,78.543,78.875,78.096,78.787
2002-08-16,78.868,79.086,78.675,79.086
2002-08-19,79.345,79.345,78.79,78.798
2002-08-20,78.877,79.413,78.868,79.245
2002-08-21,79.078,79.196,78.686,79.117
2002-08-22,79.245,79.388,78.827,78.96
2002-08-23,78.948,79.083,78.813,79.049
2002-08-26,79.009,79.167,78.83,79.056
2002-08-27,79.036,79.211,78.552,79.161
2002-08-28,79.234,79.369,78.847,79.082
2002-08-29,79.183,79.253,78.842,79.058
2002-08-30,79.01,79.252,78.922,79.073
2002-09-02,79.06,79.132,78.898,79.025
2002-09-03,78.88,79.606,78.855,79.562
2002-09-04,79.626,80.111,79.586,79.979
2002-09-05,79.956,80.518,79.861,80.371
2002-09-06,80.246,80.602,79.723,79.847
2002-09-09,79.83,80.15,79.621,79.836
2002-09-10,79.83,80.149,79.615,80.117
2002-09-11,80.027,80.155,79.903,80.146
2002-09-12,80.096,80.275,79.904,80.24
2002-09-13,80.221,80.959,79.989,80.68
2002-09-16,80.68,80.981,80.499,80.689
2002-09-17,80.514,80.827,80.256,80.827
2002-09-18,80.802,81.173,80.542,80.875
2002-09-19,80.814,81.865,80.805,81.842
2002-09-20,82.121,82.904,82.114,82.726
2002-09-23,82.707,83.253,82.319,82.856
2002-09-24,82.803,82.844,82.145,82.709
2002-09-25,82.885,82.885,81.883,82.016
2002-09-26,81.85,82.279,81.333,81.333
2002-09-27,81.358,82.129,81.353,82.031
2002-09-30,82.174,82.672,81.448,82.467
2002-10-01,82.754,83.024,82.393,82.393
2002-10-02,82.39,83.136,82.261,83.136
2002-10-03,83.01,83.312,82.871,82.945
2002-10-04,82.919,83.041,82.444,82.695
2002-10-07,82.623,83.556,82.434,83.498
2002-10-08,83.521,83.689,82.801,82.928
2002-10-09,82.965,83.393,82.671,83.385
2002-10-10,83.301,83.708,83.225,83.24
2002-10-11,83.211,83.808,83.128,83.699
2002-10-14,83.706,83.94,83.585,83.921
2002-10-15,83.897,84.118,83.211,83.368
2002-10-16,83.492,83.627,82.87,83.311
2002-10-17,83.331,83.357,82.492,82.609
2002-10-18,82.785,83.023,82.715,82.973
2002-10-21,83.035,83.051,82.518,82.73
2002-10-22,82.683,83.42,82.656,83.363
2002-10-23,83.297,83.308,82.549,82.883
2002-10-24,82.858,82.988,82.297,82.924
2002-10-25,82.938,82.961,82.411,82.765
2002-10-28,82.776,83.138,82.623,83.068
2002-10-29,82.994,83.075,82.366,82.657
2002-10-30,82.412,82.638,82.305,82.489
2002-10-31,82.749,83.001,82.687,82.914
2002-11-01,82.997,83.37,82.968,83.319
2002-11-04,83.352,83.398,83.05,83.398
2002-11-05,83.358,83.569,83.036,83.297
2002-11-06,83.356,83.561,83.168,83.561
2002-11-07,83.677,83.796,83.162,83.536
2002-11-08,83.559,83.667,82.88,82.991
2002-11-11,83.1,83.103,82.366,82.6
2002-11-12,82.597,82.909,82.397,82.861
2002-11-13,82.85,82.866,82.46,82.537
2002-11-14,82.587,82.771,82.393,82.584
2002-11-15,82.55,82.995,82.444,82.995
2002-11-18,83.08,83.382,83.029,83.179
2002-11-19,83.162,83.919,83.139,83.524
2002-11-20,83.595,83.838,83.474,83.614
2002-11-21,83.523,83.706,83.234,83.617
2002-11-22,83.714,83.794,83.134,83.17
2002-11-25,83.17,83.176,82.013,82.18
2002-11-26,82.118,82.17,81.778,81.943
2002-11-27,82.086,82.227,81.552,82.129
2002-11-28,82.198,82.4,82.064,82.387
2002-11-29,82.324,82.698,82.311,82.607
2002-12-02,82.813,84.46,82.742,84.344
2002-12-03,84.209,84.467,84.107,84.313
2002-12-04,84.296,84.881,84.253,84.645
2002-12-05,84.715,85.225,84.656,84.9
2002-12-06,84.893,85.356,84.537,84.761
2002-12-09,84.587,84.674,83.9,84.652
2002-12-10,84.625,84.782,84.516,84.703
2002-12-11,84.684,84.684,84.239,84.608
2002-12-12,84.672,84.734,84.324,84.627
2002-12-13,84.426,84.722,83.341,83.483
2002-12-16,83.624,84.194,83.186,84.089
2002-12-17,84.111,85.056,84.045,85.022
2002-12-18,85.171,85.171,84.535,84.956
2002-12-19,84.736,85.065,84.327,84.612
2002-12-20,84.689,84.893,84.476,84.498
2002-12-23,84.502,84.93,84.415,84.883
2002-12-24,84.84,85.419,84.788,85.418
2002-12-25,85.411,85.669,85.411,85.587
2002-12-26,85.493,85.68,85.445,85.577
2002-12-27,85.655,86.261,85.459,86.216
2002-12-30,86.061,86.162,85.007,85.516
2002-12-31,85.387,85.976,85.246,85.957
2003-01-01,85.966,85.966,85.873,85.909
2003-01-02,85.719,85.923,85.445,85.618
2003-01-03,85.705,85.832,85.439,85.64
2003-01-06,85.741,85.778,85.36,85.64
2003-01-07,85.602,86.07,85.414,86.059
2003-01-08,85.886,85.923,85.22,85.794
2003-01-09,85.879,85.985,85.631,85.714
2003-01-10,85.751,86.458,85.751,86.436
2003-01-13,86.299,86.389,85.681,85.764
2003-01-14,85.828,85.94,85.157,85.178
2003-01-15,85.238,85.352,84.839,85.29
2003-01-16,85.352,85.742,85.088,85.742
2003-01-17,85.783,86.215,85.761,86.025
2003-01-20,86.097,86.38,86.037,86.273
2003-01-21,86.448,86.999,86.448,86.688
2003-01-22,86.651,86.813,86.334,86.759
2003-01-23,86.741,86.949,86.558,86.719
2003-01-24,86.629,87.151,86.621,86.969
2003-01-27,86.991,87.752,86.976,87.519
2003-01-28,87.538,87.609,87.195,87.389
2003-01-29,87.513,87.586,87.069,87.353
2003-01-30,87.361,87.877,86.945,87.687
2003-01-31,87.82,88.152,87.638,87.92
2003-02-03,88.108,88.765,87.835,88.341
2003-02-04,88.466,88.963,88.269,88.907
2003-02-05,88.998,88.998,88.086,88.251
2003-02-06,88.333,88.729,88.09,88.508
2003-02-07,88.461,88.826,88.09,88.78
2003-02-10,88.907,88.991,88.675,88.749
2003-02-11,88.538,88.844,88.362,88.493
2003-02-12,88.678,88.799,88.266,88.473
2003-02-13,88.401,89.067,88.358,88.945
2003-02-14,88.881,88.94,88.165,88.335
2003-02-17,88.072,88.072,87.271,87.647
2003-02-18,87.535,87.535,86.268,86.468
2003-02-19,86.338,86.865,86.338,86.807
2003-02-20,86.951,87.232,86.907,87.171
2003-02-21,87.184,87.695,86.927,86.963
2003-02-24,86.357,86.96,85.993,86.948
2003-02-25,87.003,87.003,86.052,86.364
2003-02-26,86.396,86.595,86.251,86.38
2003-02-27,86.492,86.595,86.202,86.419
2003-02-28,86.5,87.441,86.405,87.299
2003-03-03,87.3,87.934,86.967,87.922
2003-03-04,87.963,88.203,87.749,88.055
2003-03-05,88.096,88.468,88.095,88.095
2003-03-06,88.176,88.281,87.844,87.997
2003-03-07,87.994,88.383,87.046,87.638
2003-03-10,87.758,88.211,87.48,88.193
2003-03-11,88.152,88.314,87.909,88.158
2003-03-12,88.092,88.31,87.82,87.903
2003-03-13,88.015,88.057,87.118,87.243
2003-03-14,87.13,87.199,86.437,86.549
2003-03-17,86.789,87.052,85.455,85.853
2003-03-18,85.982,86.091,85.45,85.947
2003-03-19,85.838,86.599,85.645,86.394
2003-03-20,86.283,87.001,86.106,86.732
2003-03-21,86.647,86.908,86.455,86.67
2003-03-24,87.033,87.345,86.917,87.213
2003-03-25,87.19,87.22,86.662,86.844
2003-03-26,86.781,87.098,86.588,86.845
2003-03-27,86.931,87.022,86.516,86.78
2003-03-28,86.81,87.84,86.737,87.51
2003-03-31,87.642,87.915,87.099,87.24
2003-04-01,87.304,87.542,87.074,87.185
2003-04-02,87.19,87.28,86.129,86.197
2003-04-03,86.265,86.7,85.986,86.515
2003-04-04,86.59,86.839,86.422,86.56
2003-04-07,86.242,86.557,85.715,86.205
2003-04-08,86.247,86.455,85.934,86.361
2003-04-09,86.434,87.178,86.39,87.018
2003-04-10,87.018,87.227,86.167,86.274
2003-04-11,86.255,86.626,85.961,86.364
2003-04-14,86.696,86.841,86.505,86.582
2003-04-15,86.582,86.742,86.269,86.438
2003-04-16,86.404,87.308,86.346,87.128
2003-04-17,87.137,87.371,86.548,86.617
2003-04-18,86.6,86.898,86.547,86.7
2003-04-21,86.739,87.137,86.566,86.809
2003-04-22,87.135,87.563,87.11,87.491
2003-04-23,87.479,87.73,87.275,87.517
2003-04-24,87.517,88.259,87.436,88.138
2003-04-25,88.086,88.489,87.984,88.268
2003-04-28,88.324,88.519,87.746,87.868
2003-04-29,87.851,88.05,87.366,87.966
2003-04-30,87.982,88.283,87.473,87.728
2003-05-01,87.769,88.396,87.295,88.179
2003-05-02,88.179,88.648,88.028,88.578
