Date,Open,High,Low,Close
2001-03-15,12.055,12.055,12.055,12.055
2001-03-16,12.05,12.05,12.05,12.05
2001-03-19,12.065,12.065,12.065,12.065
2001-03-20,12.123,12.123,12.123,12.123
2001-03-21,12.012,12.012,12.012,12.012
2001-03-22,11.869,11.869,11.869,11.869
2001-03-23,11.894,11.894,11.894,11.894
2001-03-26,12.006,12.006,12.006,12.006
2001-03-27,11.96,11.96,11.96,11.96
2001-03-28,11.777,11.777,11.777,11.777
2001-03-29,11.902,11.902,11.902,11.902
2001-03-30,12.136,12.136,12.136,12.136
2001-04-02,12.142,12.142,12.142,12.142
2001-04-03,12.262,12.262,12.262,12.262
2001-04-04,12.247,12.247,12.247,12.247
2001-04-05,12.194,12.194,12.194,12.194
2001-04-06,12.32,12.32,12.32,12.32
2001-04-09,12.282,12.282,12.282,12.282
2001-04-10,12.207,12.207,12.207,12.207
2001-04-11,12.303,12.303,12.303,12.303
2001-04-12,12.223,12.223,12.223,12.223
2001-04-13,12.207,12.207,12.207,12.207
2001-04-16,12.217,12.217,12.217,12.217
2001-04-17,12.038,12.038,12.038,12.038
2001-04-18,11.912,11.912,11.912,11.912
2001-04-19,11.977,11.977,11.977,11.977
2001-04-20,12.165,12.165,12.165,12.165
2001-04-23,11.881,11.881,11.881,11.881
2001-04-24,11.895,11.895,11.895,11.895
2001-04-25,11.956,11.956,11.956,11.956
2001-04-26,12.206,12.206,12.206,12.206
2001-04-27,12.161,12.161,12.161,12.161
2001-04-30,12.056,12.056,12.056,12.056
2001-05-01,11.967,11.967,11.967,11.967
2001-05-02,11.899,11.899,11.899,11.899
2001-05-03,11.832,11.832,11.832,11.832
2001-05-04,11.907,11.907,11.907,11.907
2001-05-07,11.828,11.828,11.828,11.828
2001-05-08,11.787,11.787,11.787,11.787
2001-05-09,11.891,11.891,11.891,11.891
2001-05-10,11.965,11.965,11.965,11.965
2001-05-11,11.962,11.962,11.962,11.962
2001-05-14,11.969,11.969,11.969,11.969
2001-05-15,12.022,12.022,12.022,12.022
2001-05-16,12.046,12.046,12.046,12.046
2001-05-17,11.981,11.981,11.981,11.981
2001-05-18,12.11,12.11,12.11,12.11
2001-05-21,12.026,12.026,12.026,12.026
2001-05-22,11.838,11.838,11.838,11.838
2001-05-23,11.398,11.398,11.398,11.398
2001-05-24,11.387,11.387,11.387,11.387
2001-05-25,11.49,11.49,11.49,11.49
2001-05-28,11.505,11.505,11.505,11.505
2001-05-29,11.363,11.363,11.363,11.363
2001-05-30,11.366,11.366,11.366,11.366
2001-05-31,11.056,11.056,11.056,11.056
2001-06-01,10.962,10.962,10.962,10.962
2001-06-04,10.935,10.935,10.935,10.935
2001-06-05,11.166,11.166,11.166,11.166
2001-06-06,11.035,11.035,11.035,11.035
2001-06-07,10.966,10.966,10.966,10.966
2001-06-08,10.99,10.99,10.99,10.99
2001-06-11,11.072,11.072,11.072,11.072
2001-06-12,11.125,11.125,11.125,11.125
2001-06-13,11.289,11.289,11.289,11.289
2001-06-14,11.319,11.319,11.319,11.319
2001-06-15,11.59,11.59,11.59,11.59
2001-06-18,11.728,11.728,11.728,11.728
2001-06-19,11.513,11.513,11.513,11.513
2001-06-20,11.561,11.561,11.561,11.561
2001-06-21,11.613,11.613,11.613,11.613
2001-06-22,11.664,11.664,11.664,11.664
2001-06-25,11.623,11.623,11.623,11.623
2001-06-26,11.595,11.595,11.595,11.595
2001-06-27,11.556,11.556,11.556,11.556
2001-06-28,11.451,11.451,11.451,11.451
2001-06-29,11.493,11.493,11.493,11.493
2001-07-02,11.339,11.339,11.339,11.339
2001-07-03,11.454,11.454,11.454,11.454
2001-07-04,11.462,11.462,11.462,11.462
2001-07-05,11.43,11.43,11.43,11.43
2001-07-06,11.509,11.509,11.509,11.509
2001-07-09,11.482,11.482,11.482,11.482
2001-07-10,11.554,11.554,11.554,11.554
2001-07-11,11.492,11.492,11.492,11.492
2001-07-12,11.437,11.437,11.437,11.437
2001-07-13,11.582,11.582,11.582,11.582
2001-07-16,11.619,11.619,11.619,11.619
2001-07-17,11.655,11.655,11.655,11.655
2001-07-18,11.718,11.718,11.718,11.718
2001-07-19,11.615,11.615,11.615,11.615
2001-07-20,11.541,11.541,11.541,11.541
2001-07-23,11.629,11.629,11.629,11.629
2001-07-24,11.639,11.639,11.639,11.639
2001-07-25,11.642,11.642,11.642,11.642
2001-07-26,11.692,11.692,11.692,11.692
2001-07-27,11.697,11.697,11.697,11.697
2001-07-30,11.661,11.846,11.658,11.822
2001-07-31,11.819,11.824,11.723,11.812
2001-08-01,11.787,11.833,11.777,11.816
2001-08-02,11.787,11.904,11.787,11.843
2001-08-03,11.847,11.929,11.815,11.924
2001-08-06,11.912,11.926,11.858,11.883
2001-08-07,11.887,11.887,11.805,11.833
2001-08-08,11.826,11.865,11.772,11.859
2001-08-09,11.85,11.941,11.838,11.869
2001-08-10,11.891,11.928,11.851,11.873
2001-08-13,11.906,11.929,11.849,11.89
2001-08-14,11.899,11.987,11.815,11.899
2001-08-15,11.901,11.905,11.737,11.781
2001-08-16,11.804,11.853,11.77,11.816
2001-08-17,11.789,11.855,11.753,11.764
2001-08-20,11.775,11.797,11.627,11.667
2001-08-21,11.665,11.695,11.552,11.61
2001-08-22,11.636,11.693,11.558,11.665
2001-08-23,11.639,11.692,11.597,11.633
2001-08-24,11.624,11.692,11.579,11.671
2001-08-27,11.732,11.732,11.627,11.659
2001-08-28,11.655,11.701,11.6,11.665
2001-08-29,11.666,11.668,11.504,11.569
2001-08-30,11.548,11.55,11.467,11.51
2001-08-31,11.51,11.515,11.36,11.42
2001-09-03,11.438,11.438,11.294,11.294
2001-09-04,11.303,11.345,11.135,11.152
2001-09-05,11.167,11.351,11.144,11.346
2001-09-06,11.38,11.443,11.332,11.428
2001-09-07,11.409,11.451,11.367,11.442
2001-09-10,11.452,11.465,11.373,11.383
2001-09-11,11.391,11.524,11.238,11.352
2001-09-12,11.38,11.413,11.269,11.298
2001-09-13,11.316,11.321,11.238,11.288
2001-09-14,11.285,11.369,11.152,11.197
2001-09-17,11.256,11.346,11.16,11.257
2001-09-18,11.267,11.281,11.115,11.14
2001-09-19,11.134,11.227,11.119,11.208
2001-09-20,11.203,11.217,10.9,10.954
2001-09-21,10.981,11.042,10.732,10.758
2001-09-24,10.726,10.918,10.688,10.912
2001-09-25,10.916,11.02,10.878,11.015
2001-09-26,10.996,10.996,10.902,10.952
2001-09-27,10.979,11.206,10.946,11.175
2001-09-28,11.171,11.232,11.091,11.172
2001-10-01,11.188,11.347,11.188,11.309
2001-10-02,11.312,11.383,11.27,11.35
2001-10-03,11.313,11.478,11.313,11.348
2001-10-04,11.352,11.396,11.31,11.31
2001-10-05,11.323,11.398,11.304,11.398
2001-10-08,11.345,11.356,11.287,11.356
2001-10-09,11.356,11.461,11.337,11.396
2001-10-10,11.417,11.435,11.353,11.361
2001-10-11,11.365,11.572,11.353,11.564
2001-10-12,11.564,11.591,11.492,11.587
2001-10-15,11.603,11.634,11.525,11.583
2001-10-16,11.534,11.63,11.502,11.597
2001-10-17,11.603,11.67,11.588,11.588
2001-10-18,11.598,11.604,11.476,11.563
2001-10-19,11.549,11.595,11.457,11.496
2001-10-22,11.524,11.561,11.425,11.482
2001-10-23,11.463,11.549,11.446,11.52
2001-10-24,11.525,11.608,11.487,11.591
2001-10-25,11.612,11.633,11.558,11.612
2001-10-26,11.608,11.65,11.569,11.589
2001-10-29,11.572,11.641,11.56,11.578
2001-10-30,11.581,11.581,11.478,11.5
2001-10-31,11.518,11.541,11.455,11.483
2001-11-01,11.479,11.576,11.473,11.564
2001-11-02,11.564,11.572,11.476,11.493
2001-11-05,11.49,11.53,11.475,11.514
2001-11-06,11.506,11.544,11.435,11.461
2001-11-07,11.46,11.566,11.404,11.519
2001-11-08,11.542,11.57,11.38,11.408
2001-11-09,11.41,11.452,11.364,11.451
2001-11-12,11.453,11.488,11.406,11.431
2001-11-13,11.436,11.495,11.427,11.449
2001-11-14,11.45,11.52,11.44,11.488
2001-11-15,11.515,11.613,11.496,11.577
2001-11-16,11.595,11.608,11.541,11.593
2001-11-19,11.584,11.618,11.536,11.584
2001-11-20,11.568,11.623,11.496,11.503
2001-11-21,11.522,11.576,11.481,11.525
2001-11-22,11.499,11.616,11.499,11.605
2001-11-23,11.62,11.68,11.581,11.678
2001-11-26,11.666,11.713,11.655,11.697
2001-11-27,11.72,11.756,11.627,11.698
2001-11-28,11.686,11.694,11.55,11.553
2001-11-30,11.604,11.64,11.522,11.585
2001-12-03,11.577,11.597,11.5,11.597
2001-12-04,11.612,11.676,11.575,11.675
2001-12-05,11.665,11.765,11.66,11.763
2001-12-06,11.729,11.934,11.721,11.892
2001-12-07,11.889,12.024,11.887,11.973
2001-12-10,12.003,12.031,11.948,12.005
2001-12-11,12.001,12.021,11.966,12.003
2001-12-12,11.986,12.108,11.966,12.047
2001-12-13,12.061,12.148,11.981,11.981
2001-12-14,12.016,12.238,12.016,12.077
2001-12-17,12.128,12.251,12.098,12.179
2001-12-18,12.197,12.284,12.152,12.188
2001-12-19,12.193,12.23,12.056,12.191
2001-12-20,12.206,12.263,12.087,12.146
2001-12-21,12.207,12.245,12.102,12.148
2001-12-24,12.16,12.169,11.955,11.991
2001-12-25,12.029,12.134,12.013,12.109
2001-12-26,12.146,12.146,12.037,12.113
2001-12-27,12.149,12.309,12.149,12.297
2001-12-28,12.326,12.471,12.247,12.452
2001-12-31,12.475,12.614,12.444,12.591
2002-01-02,12.596,12.896,12.596,12.867
2002-01-03,12.882,12.903,12.769,12.826
2002-01-04,12.794,12.809,12.672,12.688
2002-01-07,12.689,12.796,12.661,12.686
2002-01-08,12.736,12.831,12.736,12.754
2002-01-09,12.816,12.844,12.71,12.805
2002-01-10,12.816,12.922,12.733,12.896
2002-01-11,12.85,12.922,12.82,12.864
2002-01-14,12.865,12.871,12.754,12.767
2002-01-15,12.744,12.752,12.591,12.591
2002-01-16,12.633,12.647,12.552,12.588
2002-01-17,12.624,12.635,12.541,12.604
2002-01-18,12.656,12.729,12.623,12.687
2002-01-21,12.687,12.751,12.68,12.703
2002-01-22,12.765,12.857,12.755,12.788
2002-01-23,12.788,12.85,12.729,12.78
2002-01-24,12.759,12.81,12.731,12.804
2002-01-25,12.816,12.823,12.553,12.6
2002-01-28,12.622,12.622,12.414,12.456
2002-01-29,12.468,12.531,12.393,12.484
2002-01-30,12.507,12.507,12.391,12.448
2002-01-31,12.452,12.623,12.427,12.623
2002-02-01,12.644,12.645,12.438,12.466
2002-02-04,12.498,12.521,12.433,12.457
2002-02-05,12.443,12.62,12.429,12.587
2002-02-06,12.57,12.629,12.521,12.593
2002-02-07,12.586,12.63,12.543,12.596
2002-02-08,12.618,12.723,12.596,12.717
2002-02-11,12.72,12.75,12.615,12.615
2002-02-12,12.667,12.702,12.547,12.558
2002-02-13,12.55,12.63,12.523,12.591
2002-02-14,12.534,12.578,12.485,12.526
2002-02-15,12.553,12.673,12.553,12.616
2002-02-18,12.618,12.649,12.559,12.572
2002-02-19,12.567,12.751,12.567,12.719
2002-02-20,12.685,12.725,12.646,12.65
2002-02-21,12.671,12.818,12.652,12.765
2002-02-22,12.774,12.838,12.739,12.821
2002-02-25,12.822,12.847,12.782,12.803
2002-02-26,12.802,12.884,12.785,12.818
2002-02-27,12.802,12.86,12.786,12.788
2002-02-28,12.818,12.819,12.731,12.81
2002-03-01,12.786,12.816,12.669,12.698
2002-03-04,12.703,12.728,12.594,12.723
2002-03-05,12.73,12.786,12.643,12.782
2002-03-06,12.785,12.793,12.658,12.675
2002-03-07,12.687,12.694,12.299,12.376
2002-03-08,12.401,12.44,12.347,12.37
2002-03-11,12.367,12.473,12.346,12.396
2002-03-12,12.379,12.421,12.336,12.421
2002-03-13,12.433,12.467,12.366,12.445
2002-03-14,12.409,12.504,12.362,12.493
2002-03-15,12.522,12.531,12.468,12.487
2002-03-18,12.487,12.786,12.479,12.781
2002-03-19,12.743,12.904,12.732,12.878
2002-03-20,12.892,12.933,12.818,12.901
2002-03-21,12.917,12.952,12.881,12.919
2002-03-22,12.949,12.981,12.909,12.931
2002-03-25,12.903,13.002,12.903,13.002
2002-03-26,12.999,12.999,12.887,12.922
2002-03-27,12.9,12.91,12.809,12.827
2002-03-28,12.81,12.847,12.776,12.798
2002-03-29,12.857,12.863,12.765,12.809
2002-04-01,12.849,13.053,12.841,13.031
2002-04-02,13.007,13.032,12.957,12.989
2002-04-03,12.965,12.971,12.855,12.901
2002-04-04,12.901,12.928,12.808,12.834
2002-04-05,12.861,12.892,12.801,12.822
2002-04-08,12.829,12.833,12.644,12.675
2002-04-09,12.686,12.729,12.652,12.66
2002-04-10,12.609,12.651,12.6,12.649
2002-04-11,12.662,12.802,12.662,12.765
2002-04-12,12.749,12.827,12.728,12.792
2002-04-15,12.809,12.843,12.696,12.749
2002-04-16,12.751,12.765,12.608,12.635
2002-04-17,12.649,12.724,12.621,12.723
2002-04-18,12.74,12.749,12.523,12.601
2002-04-19,12.614,12.691,12.599,12.688
2002-04-22,12.675,12.696,12.504,12.571
2002-04-23,12.59,12.601,12.528,12.59
2002-04-24,12.595,12.635,12.561,12.577
2002-04-25,12.569,12.569,12.473,12.512
2002-04-26,12.517,12.542,12.453,12.501
2002-04-29,12.496,12.559,12.455,12.559
2002-04-30,12.542,12.566,12.481,12.543
2002-05-01,12.56,12.562,12.466,12.483
2002-05-02,12.463,12.494,12.403,12.471
2002-05-03,12.473,12.572,12.456,12.555
2002-05-06,12.544,12.588,12.518,12.579
2002-05-07,12.569,12.569,12.442,12.492
2002-05-08,12.507,12.575,12.476,12.536
2002-05-09,12.547,12.57,12.501,12.524
2002-05-10,12.536,12.584,12.484,12.484
2002-05-13,12.482,12.488,12.421,12.468
2002-05-14,12.476,12.564,12.455,12.549
2002-05-15,12.544,12.615,12.514,12.604
2002-05-16,12.618,12.675,12.577,12.671
2002-05-17,12.632,12.671,12.521,12.574
2002-05-20,12.594,12.611,12.528,12.547
2002-05-21,12.547,12.547,12.417,12.429
2002-05-22,12.438,12.605,12.381,12.585
2002-05-23,12.604,12.655,12.552,12.622
2002-05-24,12.636,12.663,12.558,12.579
2002-05-28,12.631,12.647,12.589,12.63
2002-05-29,12.621,12.732,12.62,12.711
2002-05-30,12.685,12.77,12.637,12.66
2002-05-31,12.664,12.799,12.661,12.736
2002-06-03,12.74,12.777,12.731,12.757
2002-06-04,12.773,12.806,12.721,12.773
2002-06-05,12.787,12.821,12.758,12.821
2002-06-06,12.78,12.849,12.78,12.814
2002-06-07,12.816,12.858,12.72,12.743
2002-06-10,12.731,12.836,12.729,12.836
2002-06-11,12.828,12.973,12.786,12.973
2002-06-12,12.971,13.014,12.948,12.955
2002-06-13,12.949,12.995,12.865,12.87
2002-06-14,12.889,12.889,12.841,12.867
2002-06-17,12.881,12.995,12.853,12.994
2002-06-18,12.999,13.063,12.988,13.05
2002-06-19,13.036,13.106,13.029,13.051
2002-06-20,13.067,13.17,13.067,13.163
2002-06-21,13.175,13.199,12.983,13.022
2002-06-24,13.03,13.188,13.008,13.058
2002-06-25,13.046,13.122,13.042,13.092
2002-06-26,13.081,13.142,12.917,12.964
2002-06-27,12.953,13.033,12.941,13.002
2002-06-28,13.023,13.106,12.952,13.062
2002-07-01,13.052,13.102,13.029,13.061
2002-07-02,13.069,13.12,13.014,13.038
2002-07-03,13.063,13.083,12.86,12.909
2002-07-04,12.912,12.961,12.842,12.904
2002-07-05,12.894,12.907,12.787,12.821
2002-07-08,12.811,12.86,12.73,12.758
2002-07-09,12.806,12.828,12.664,12.726
2002-07-10,12.707,12.71,12.494,12.509
2002-07-11,12.448,12.48,12.42,12.455
2002-07-12,12.476,12.559,12.458,12.559
2002-07-15,12.567,12.634,12.479,12.608
2002-07-16,12.606,12.665,12.522,12.572
2002-07-17,12.582,12.624,12.516,12.598
2002-07-18,12.67,12.673,12.641,12.647
2002-07-19,12.656,12.658,12.494,12.502
2002-07-22,12.498,12.515,12.294,12.294
2002-07-23,12.307,12.37,12.243,12.25
2002-07-24,12.27,12.288,12.081,12.288
2002-07-25,12.278,12.422,12.275,12.377
2002-07-26,12.389,12.635,12.376,12.598
2002-07-29,12.611,12.714,12.589,12.655
2002-07-30,12.666,12.803,12.654,12.786
2002-07-31,12.806,12.807,12.57,12.644
2002-08-01,12.627,12.681,12.445,12.452
2002-08-02,12.422,12.505,12.338,12.372
2002-08-05,12.373,12.499,12.357,12.419
2002-08-06,12.424,12.531,12.337,12.491
2002-08-07,12.523,12.604,12.505,12.586
2002-08-08,12.552,12.64,12.536,12.6
2002-08-09,12.615,12.667,12.531,12.547
2002-08-12,12.523,12.598,12.498,12.58
2002-08-13,12.579,12.633,12.557,12.614
2002-08-14,12.592,12.594,12.35,12.453
2002-08-15,12.409,12.509,12.382,12.456
2002-08-16,12.472,12.569,12.442,12.569
2002-08-19,12.626,12.635,12.52,12.534
2002-08-20,12.563,12.675,12.561,12.666
2002-08-21,12.667,12.715,12.599,12.702
2002-08-22,12.751,12.76,12.601,12.644
2002-08-23,12.636,12.673,12.623,12.65
2002-08-26,12.629,12.75,12.629,12.745
2002-08-27,12.74,12.778,12.639,12.717
2002-08-28,12.74,12.746,12.683,12.718
2002-08-29,12.731,12.746,12.649,12.695
2002-08-30,12.693,12.718,12.62,12.62
2002-09-02,12.636,12.666,12.543,12.572
2002-09-03,12.553,12.566,12.501,12.504
2002-09-04,12.497,12.623,12.461,12.62
2002-09-05,12.629,12.7,12.595,12.66
2002-09-06,12.667,12.757,12.641,12.649
2002-09-09,12.655,12.712,12.625,12.673
2002-09-10,12.683,12.744,12.627,12.744
2002-09-11,12.721,12.832,12.71,12.81
2002-09-12,12.805,12.826,12.762,12.797
2002-09-13,12.809,12.904,12.694,12.834
2002-09-16,12.954,13.072,12.936,13.037
2002-09-17,13.017,13.075,12.992,13.009
2002-09-18,13.016,13.093,12.946,13.056
2002-09-19,13.032,13.166,13.032,13.159
2002-09-20,13.195,13.426,13.19,13.41
2002-09-23,13.399,13.46,13.333,13.363
2002-09-24,13.383,13.383,13.217,13.308
2002-09-25,13.33,13.33,13.093,13.093
2002-09-26,13.113,13.204,13.025,13.025
2002-09-27,13.034,13.249,13.016,13.23
2002-09-30,13.238,13.238,13.063,13.131
2002-10-01,13.181,13.33,13.156,13.31
2002-10-02,13.306,13.396,13.306,13.352
2002-10-03,13.329,13.388,13.303,13.32
2002-10-04,13.311,13.363,13.267,13.279
2002-10-07,13.302,13.464,13.286,13.443
2002-10-08,13.466,13.472,13.244,13.26
2002-10-09,13.242,13.33,13.235,13.296
2002-10-10,13.277,13.348,13.276,13.328
2002-10-11,13.326,13.47,13.263,13.437
2002-10-14,13.417,13.496,13.415,13.494
2002-10-15,13.461,13.54,13.455,13.495
2002-10-16,13.469,13.509,13.423,13.445
2002-10-17,13.464,13.469,13.268,13.282
2002-10-18,13.335,13.423,13.322,13.418
2002-10-21,13.453,13.459,13.363,13.425
2002-10-22,13.422,13.451,13.351,13.369
2002-10-23,13.361,13.364,13.194,13.337
2002-10-24,13.304,13.344,13.223,13.307
2002-10-25,13.317,13.342,13.224,13.325
2002-10-28,13.336,13.393,13.336,13.383
2002-10-29,13.363,13.389,13.235,13.314
2002-10-30,13.29,13.332,13.264,13.321
2002-10-31,13.337,13.395,13.313,13.387
2002-11-01,13.391,13.423,13.359,13.415
2002-11-04,13.418,13.432,13.318,13.398
2002-11-05,13.377,13.377,13.309,13.335
2002-11-06,13.346,13.396,13.344,13.391
2002-11-07,13.401,13.422,13.333,13.393
2002-11-08,13.393,13.44,13.302,13.348
2002-11-11,13.366,13.371,13.266,13.293
2002-11-12,13.308,13.376,13.268,13.368
2002-11-13,13.367,13.374,13.319,13.351
2002-11-14,13.359,13.386,13.271,13.311
2002-11-15,13.339,13.433,13.316,13.433
2002-11-18,13.43,13.508,13.412,13.462
2002-11-19,13.463,13.58,13.455,13.523
2002-11-20,13.541,13.571,13.483,13.548
2002-11-21,13.53,13.685,13.489,13.674
2002-11-22,13.709,13.737,13.575,13.633
2002-11-25,13.637,13.64,13.396,13.432
2002-11-26,13.426,13.43,13.308,13.31
2002-11-27,13.326,13.391,13.274,13.356
2002-11-28,13.364,13.398,13.316,13.38
2002-11-29,13.37,13.543,13.37,13.531
2002-12-02,13.576,13.798,13.554,13.778
2002-12-03,13.768,13.804,13.72,13.732
2002-12-04,13.73,13.822,13.718,13.743
2002-12-05,13.754,13.86,13.752,13.799
2002-12-06,13.803,13.88,13.727,13.771
2002-12-09,13.738,13.754,13.623,13.724
2002-12-10,13.729,13.788,13.668,13.76
2002-12-11,13.756,13.756,13.67,13.731
2002-12-12,13.745,13.759,13.683,13.72
2002-12-13,13.671,13.73,13.468,13.488
2002-12-16,13.524,13.671,13.453,13.659
2002-12-17,13.654,13.732,13.61,13.728
2002-12-18,13.727,13.729,13.635,13.685
2002-12-19,13.66,13.703,13.547,13.567
2002-12-20,13.579,13.647,13.575,13.593
2002-12-23,13.595,13.603,13.496,13.535
2002-12-24,13.539,13.587,13.527,13.584
2002-12-25,13.573,13.619,13.554,13.609
2002-12-26,13.574,13.644,13.574,13.614
2002-12-27,13.612,13.669,13.594,13.641
2002-12-30,13.627,13.649,13.499,13.566
2002-12-31,13.528,13.696,13.522,13.671
2003-01-01,13.673,13.673,13.626,13.634
2003-01-02,13.607,13.666,13.607,13.643
2003-01-03,13.646,13.754,13.632,13.722
2003-01-06,13.737,13.755,13.681,13.747
2003-01-07,13.742,13.857,13.719,13.845
2003-01-08,13.791,13.829,13.701,13.744
2003-01-09,13.749,13.771,13.704,13.716
2003-01-10,13.726,13.818,13.726,13.762
2003-01-13,13.757,13.772,13.674,13.68
2003-01-14,13.691,13.709,13.574,13.605
2003-01-15,13.614,13.637,13.534,13.602
2003-01-16,13.613,13.641,13.557,13.636
2003-01-17,13.633,13.685,13.629,13.676
2003-01-20,13.69,13.733,13.665,13.717
2003-01-21,13.746,13.818,13.692,13.709
2003-01-22,13.721,13.735,13.629,13.709
2003-01-23,13.734,13.765,13.67,13.737
2003-01-24,13.724,13.842,13.704,13.8
2003-01-27,13.818,13.972,13.796,13.909
2003-01-28,13.903,13.932,13.877,13.888
2003-01-29,13.912,13.966,13.87,13.94
2003-01-30,13.935,14.036,13.907,14.021
2003-01-31,14.023,14.038,13.914,13.973
2003-02-03,13.963,14.066,13.934,14.048
2003-02-04,14.054,14.118,14.033,14.1
2003-02-05,14.135,14.135,14.001,14.024
2003-02-06,14.025,14.155,13.989,14.125
2003-02-07,14.125,14.224,14.087,14.21
2003-02-10,14.226,14.251,14.196,14.197
2003-02-11,14.176,14.245,14.155,14.175
2003-02-12,14.203,14.275,14.142,14.198
2003-02-13,14.213,14.36,14.2,14.338
2003-02-14,14.328,14.343,14.225,14.254
2003-02-17,14.237,14.237,14.114,14.159
2003-02-18,14.137,14.137,13.911,13.961
2003-02-19,13.92,14.028,13.92,14.004
2003-02-20,14.041,14.083,14.015,14.026
2003-02-21,14.051,14.106,13.989,14.008
2003-02-24,13.913,13.972,13.843,13.947
2003-02-25,13.967,13.967,13.822,13.835
2003-02-26,13.848,13.929,13.848,13.885
2003-02-27,13.903,13.923,13.843,13.872
2003-02-28,13.893,13.945,13.868,13.912
2003-03-03,13.921,13.925,13.863,13.905
2003-03-04,13.916,14.025,13.91,13.999
2003-03-05,13.985,14.05,13.98,13.987
2003-03-06,14.007,14.044,13.965,14.003
2003-03-07,14.017,14.038,13.89,13.973
2003-03-10,13.984,13.989,13.902,13.964
2003-03-11,13.976,13.984,13.863,13.896
2003-03-12,13.961,13.97,13.873,13.895
2003-03-13,13.928,13.943,13.834,13.865
2003-03-14,13.807,13.896,13.766,13.789
2003-03-17,13.826,13.851,13.659,13.681
2003-03-18,13.69,13.739,13.638,13.701
2003-03-19,13.69,13.881,13.652,13.839
2003-03-20,13.828,13.942,13.828,13.936
2003-03-21,13.925,13.99,13.903,13.952
2003-03-24,13.989,14.013,13.92,13.959
2003-03-25,13.958,13.958,13.836,13.847
2003-03-26,13.841,13.936,13.823,13.871
2003-03-27,13.917,13.933,13.87,13.894
2003-03-28,13.907,14.063,13.894,14.02
2003-03-31,14.048,14.091,13.881,13.945
2003-04-01,13.954,13.979,13.902,13.916
2003-04-02,13.935,13.969,13.821,13.834
2003-04-03,13.851,13.966,13.81,13.932
2003-04-04,13.948,14.03,13.929,13.984
2003-04-07,13.975,14.023,13.886,13.932
2003-04-08,13.958,14.042,13.898,14.027
2003-04-09,14.048,14.177,14.033,14.128
2003-04-10,14.129,14.167,14.064,14.093
2003-04-11,14.093,14.22,14.074,14.165
2003-04-14,14.192,14.22,14.152,14.197
2003-04-15,14.197,14.23,14.139,14.192
2003-04-16,14.189,14.276,14.174,14.236
2003-04-17,14.236,14.29,14.158,14.21
2003-04-18,14.209,14.252,14.165,14.166
2003-04-21,14.176,14.335,14.176,14.329
2003-04-22,14.338,14.422,14.321,14.406
2003-04-23,14.408,14.506,14.385,14.473
2003-04-24,14.471,14.548,14.432,14.533
2003-04-25,14.527,14.597,14.494,14.556
2003-04-28,14.533,14.567,14.426,14.454
2003-04-29,14.452,14.56,14.378,14.546
2003-04-30,14.546,14.617,14.495,14.575
2003-05-01,14.573,14.652,14.508,14.591
2003-05-02,14.589,14.718,14.573,14.694
