Date,Open,High,Low,Close
2006-05-02,18.406,18.508,18.326,18.402
2006-05-03,18.438,18.575,18.383,18.522
2006-05-04,18.56,18.615,18.485,18.588
2006-05-05,18.62,18.636,18.34,18.383
2006-05-08,18.249,18.292,18.151,18.243
2006-05-09,18.23,18.253,18.122,18.217
2006-05-10,18.199,18.279,18.155,18.197
2006-05-11,18.346,18.348,18.183,18.302
2006-05-12,18.232,18.386,18.174,18.359
2006-05-15,18.284,18.317,18.104,18.104
2006-05-16,18.067,18.106,17.968,17.994
2006-05-17,17.936,18.11,17.914,18.099
2006-05-18,18.072,18.254,18.013,18.254
2006-05-19,18.235,18.35,18.187,18.299
2006-05-22,18.353,18.445,18.318,18.363
2006-05-23,18.31,18.323,18.204,18.271
2006-05-24,18.441,18.471,18.327,18.453
2006-05-25,18.451,18.451,18.268,18.294
2006-05-26,18.335,18.38,18.281,18.329
2006-05-29,18.293,18.382,18.282,18.327
2006-05-30,18.356,18.473,18.322,18.458
2006-05-31,18.427,18.537,18.343,18.517
2006-06-01,18.512,18.568,18.447,18.53
2006-06-02,18.537,18.616,18.501,18.562
2006-06-05,18.601,18.689,18.596,18.666
2006-06-06,18.708,18.728,18.62,18.702
2006-06-07,18.661,18.668,18.533,18.575
2006-06-08,18.613,18.624,18.406,18.433
2006-06-09,18.396,18.515,18.393,18.468
2006-06-12,18.5,18.554,18.441,18.492
2006-06-13,18.537,18.546,18.428,18.493
2006-06-14,18.463,18.499,18.407,18.439
2006-06-15,18.43,18.551,18.428,18.507
2006-06-16,18.484,18.573,18.459,18.539
2006-06-19,18.573,18.583,18.429,18.486
2006-06-20,18.42,18.42,18.266,18.3
2006-06-21,18.328,18.384,18.246,18.252
2006-06-22,18.279,18.384,18.246,18.355
2006-06-23,18.333,18.442,18.299,18.41
2006-06-26,18.378,18.489,18.378,18.468
2006-06-27,18.462,18.505,18.413,18.45
2006-06-28,18.453,18.541,18.418,18.514
2006-06-29,18.52,18.578,18.349,18.379
2006-06-30,18.432,18.448,18.333,18.381
2006-07-03,18.416,18.451,18.356,18.395
2006-07-04,18.391,18.428,18.365,18.416
2006-07-05,18.492,18.579,18.428,18.565
2006-07-06,18.535,18.591,18.439,18.471
2006-07-07,18.467,18.523,18.293,18.355
2006-07-10,18.232,18.285,18.161,18.195
2006-07-11,18.194,18.289,18.162,18.257
2006-07-12,18.297,18.472,18.294,18.435
2006-07-13,18.41,18.528,18.41,18.501
2006-07-14,18.596,18.613,18.523,18.585
2006-07-17,18.618,18.655,18.508,18.528
2006-07-18,18.488,18.538,18.443,18.483
2006-07-19,18.491,18.511,18.398,18.466
2006-07-20,18.436,18.655,18.434,18.62
2006-07-21,18.604,18.642,18.514,18.602
2006-07-24,18.558,18.572,18.493,18.521
2006-07-25,18.572,18.64,18.526,18.545
2006-07-26,18.522,18.654,18.483,18.652
2006-07-27,18.616,18.679,18.566,18.63
2006-07-28,18.553,18.65,18.507,18.552
2006-07-31,18.47,18.65,18.47,18.627
2006-08-01,18.55,18.689,18.548,18.667
2006-08-02,18.64,18.672,18.578,18.604
2006-08-03,18.587,18.747,18.567,18.706
2006-08-04,18.726,18.754,18.639,18.695
2006-08-07,18.714,18.794,18.707,18.728
2006-08-08,18.747,18.748,18.604,18.691
2006-08-09,18.662,18.723,18.636,18.67
2006-08-10,18.67,18.709,18.51,18.54
2006-08-11,18.594,18.665,18.536,18.573
2006-08-14,18.591,18.596,18.454,18.513
2006-08-15,18.536,18.538,18.436,18.521
2006-08-16,18.516,18.615,18.428,18.446
2006-08-17,18.404,18.462,18.332,18.427
2006-08-18,18.41,18.432,18.318,18.406
2006-08-21,18.455,18.631,18.452,18.588
2006-08-22,18.592,18.615,18.535,18.54
2006-08-23,18.514,18.586,18.483,18.493
2006-08-24,18.498,18.514,18.349,18.354
2006-08-25,18.417,18.631,18.415,18.605
2006-08-28,18.659,18.679,18.615,18.633
2006-08-29,18.635,18.668,18.483,18.53
2006-08-30,18.56,18.645,18.526,18.554
2006-08-31,18.597,18.66,18.542,18.574
2006-09-01,18.558,18.609,18.472,18.494
2006-09-04,18.414,18.437,18.31,18.34
2006-09-05,18.268,18.315,18.239,18.27
2006-09-06,18.315,18.363,18.239,18.257
2006-09-07,18.267,18.312,17.911,17.944
2006-09-08,17.907,18.017,17.887,17.953
2006-09-11,17.942,18.039,17.903,17.985
2006-09-12,17.982,18.073,17.948,18.009
2006-09-13,18.003,18.004,17.772,17.821
2006-09-14,17.82,18.043,17.8,18.021
2006-09-15,18.016,18.065,17.916,17.992
2006-09-18,18.052,18.115,17.945,18.012
2006-09-19,18.04,18.085,17.974,18.015
2006-09-20,17.966,18.021,17.923,17.972
2006-09-21,17.964,18.011,17.803,17.836
2006-09-22,17.85,17.924,17.752,17.767
2006-09-25,17.737,17.885,17.663,17.881
2006-09-26,17.88,17.955,17.764,17.916
2006-09-27,17.901,18.123,17.872,18.095
2006-09-28,18.154,18.248,18.139,18.225
2006-09-29,18.239,18.245,18.081,18.101
2006-10-02,18.132,18.155,17.913,17.958
2006-10-03,17.957,18.015,17.847,17.9
2006-10-04,17.918,17.918,17.765,17.871
2006-10-05,17.833,17.89,17.746,17.789
2006-10-06,17.844,17.849,17.686,17.795
2006-10-09,17.828,17.92,17.815,17.851
2006-10-10,17.842,17.983,17.835,17.877
2006-10-11,17.853,17.861,17.742,17.789
2006-10-12,17.773,17.846,17.688,17.754
2006-10-13,17.755,17.823,17.682,17.743
2006-10-16,17.736,17.772,17.581,17.643
2006-10-17,17.638,17.638,17.513,17.604
2006-10-18,17.54,17.605,17.54,17.56
2006-10-19,17.544,17.683,17.525,17.663
2006-10-20,17.694,17.8,17.694,17.744
2006-10-23,17.773,17.818,17.74,17.808
2006-10-24,17.832,17.918,17.83,17.912
